,Unnamed: 0,id,scrape_id,name,description,host_id,host_name,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
111,111,579662998059272323,20241221052002,Berlin City Apartment,"Safe, WiFi, Washing machine, Dishwasher, TV, and radio",437628,Oliver,t,2.0,3.0,t,t,52.48104,13.29124,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$103.00,330,2,2,1125,1125,2.0,1125.0,,t,30,60,90,100,9,8,1,5.0,5.0,4.89,4.89,5.0,4.89,4.89,04/Z/ZA/004240-16,f,2,2,0,0,0.32
112,112,16237757,20241221052002,Interior Design 3 - Bedroom Apartment with Balcony,"Explore our passion for modern interior design & enjoy an unforgettable living experience in this completely refurbished 1903 factory building. Feel home from first second on & enjoy a highest level of comfort in an urban, authentic environment.<br /><br />This 3 - bedroom apartment is about 110sqm in size and can accommodate up to 11 people",3003519,Simon,t,31.0,33.0,t,t,52.533,13.32688,Entire serviced apartment,Entire home/apt,11,1.0,3.0,4.0,$293.00,1125,1,2,1125,1125,1.9,1125.0,,t,7,19,45,289,268,16,5,4.91,4.94,4.94,4.97,4.96,4.43,4.82,"Legal entity name and Legal form: BENSIMON apartments GmbH <br/>Legal representatives or Trade register number: HRB 193352 B <br/> Entity address: Sickingenstraße 4, 10553, Berlin, Deutschland <br/>Listing address: Sickingenstraße 4, 10553, Berlin, Deutschland",t,31,31,0,0,2.74
115,115,42420636,20241221052002,Komfort Zimmer im Hotel Brandies Berlin nahe Messe,The Brandies is a 3-star superior city hotel in the City West with a lot of Berlin style. Sleep quietly in our comfort rooms with views of the garden or in our Kaiserdamm rooms with views of the radio tower. Our old building rooms are large with high stucco ceilings and modernly furnished.<br /><br />Our reception is open 24 hours. Christmas and New Year limited opening hours (please contact the hotel): Free parking is possible at Kaiserdamm.,337659501,Tanja,t,4.0,4.0,t,t,52.51036,13.2807,Room in boutique hotel,Private room,2,1.0,1.0,1.0,$113.00,1,1,1,1,1,1.0,1.0,,t,25,47,71,263,4,2,0,4.75,4.0,4.75,4.5,4.25,5.0,4.75,"Legal entity name and Legal form: Sibylle Korbmacher <br/>Legal representatives or Trade register number: Sibylle Korbmacher <br/> Entity address: Kaiserdamm 27, 14057, Berlin, Deutschland <br/>Listing address: Kaiserdamm 27, 14057, Berlin, Deutschland",t,4,0,4,0,0.11
116,116,979329701767681454,20241221052002,"14qm, in einer Wohnung mit exotischen Flair.","You have access to a room with 14 square meters for your own use. A shelf, a table and a sofa bed are available.<br /><br />In addition, a smart TV is available,<br />Connection via Chromecast.<br /><br />I explicitly point out that there is a terrarium with snakes in the apartment. Not in the room that is available <br />There is also a dog and a cat living here.<br />Kitchen and bathroom are  also available.",180368915,Jessica,t,1.0,1.0,t,t,52.44902219999999,13.3150047,Private room in rental unit,Private room,1,1.0,1.0,1.0,$58.00,31,1,2,1125,1125,1.6,1125.0,,t,15,45,75,265,17,13,0,4.71,4.94,4.71,4.94,4.82,4.41,4.65,"First name and Last name: Jessica Brauner  <br/> Contact address: Hindenburgdamm 73 , 12203, Berlin, Deutschland  <br/>Listing address: Hindenburgdamm 73 , 12203, Berlin , Deutschland ",f,1,0,1,0,1.13
117,117,11922402,20241221052002,Gemütliches gr. Dachgeschossappartment,"Room is also rented for individual. 2.-3. person for extra charge. <br />Accommodation of the 3rd in a smaller adjoining room. Child discounted. Both rooms are bright and sunny, with 2 roof windows each and balcony door to the shared balcony. <br /><br />Guests from both rooms share 1 bathroom with  sink, shower, toilet, washing machine. <br /><br />Please only use the washing machine in advance.<br /><br />Only to German-speaking guests. Only german speaking guests, please.",57781837,Sonja,t,1.0,2.0,t,t,52.52915,13.16387,Private room in rental unit,Private room,3,1.0,2.0,2.0,$49.00,14,3,3,14,14,3.0,14.0,,t,17,47,77,77,34,7,0,4.74,4.88,4.88,4.97,4.88,4.62,4.79,05/Z/AZ/007176-19,f,1,0,1,0,0.33
118,118,27164026,20241221052002,Ladenwohnung in Kreuzberg mit Parkplatz in Garage,The apartment is a converted former plumber shop in Kreuzberg,183372921,Hardy,t,2.0,2.0,t,t,52.49402,13.42914,Entire rental unit,Entire home/apt,5,1.5,1.0,4.0,$151.00,50,1,6,50,50,1.0,50.0,,t,23,53,83,221,455,58,2,4.93,4.93,4.88,4.96,4.94,4.93,4.76,"First name and Last name: Thomas Kappel  <br/> Contact address: Urbanstrasse 96, 10967, Berlin , Berlin  <br/>Listing address: Ohlauer Straße 31, 10999, Berlin , Berlin ",f,2,2,0,0,6.04
139,139,1306679,20241221052002,rightinthemiddle! Nähe Mauerpark,,7101186,Katja,t,1.0,2.0,t,t,52.53844,13.40199,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$104.00,14,2,2,14,14,2.0,14.0,,t,20,50,60,60,275,27,2,4.84,4.87,4.68,4.89,4.75,4.97,4.78,03/Z/AZ/006723-21,f,1,1,0,0,1.97
149,149,20474862,20241221052002,Bungalow im schönen Garten,"The bungalow stands on the side of our large, beautifully landscaped garden in a quiet residential area.<br />The bungalow has a terrace.<br />S-Bahn train train, tram and bus are a few minutes' walk away. Only 30 minutes to the city center of the city.<br />The bungalow is well suited for vacationers, commuters and students. <br />A variety of shopping are minutes away.<br />If you intend to receive a visit - even without an overnight stay - please talk to us",144925518,Erika,t,1.0,1.0,t,t,52.5094,13.62155,Entire guesthouse,Entire home/apt,2,1.0,0.0,1.0,$30.00,1125,1,7,1125,1125,7.0,1125.0,,t,20,50,80,321,81,14,1,4.85,4.93,4.95,4.93,4.86,4.72,4.8,"First name and Last name: Erika Bernhardt <br/> Contact address: Schubertstrasse 37, 12623, Berlin, Deutschland <br/>Listing address: Schubertstrasse 37, 12623, Berlin, Deutschland",f,1,1,0,0,0.91
150,150,9536912,20241221052002,Premium Loft-Apartment (150sqm) with Terrace,The BENSIMON apartments Berlin Mitte (Moabit): <br /><br />In the heart of Berlin you will find this modern furnished 4 bedroom apartment (150sqm) by BENSIMON apartments. Located in Berlin-Moabit which is a district of Berlin-Mitte the City-West and the Center Berlin accessible easily. The apartment can accommodate up to 14 people. <br /><br />The check in takes place online and is contactless.,3003519,Simon,t,31.0,33.0,t,t,52.53292,13.32682,Entire rental unit,Entire home/apt,14,1.5,4.0,5.0,$295.00,1125,1,2,1125,1125,1.9,1125.0,,t,10,30,48,259,468,55,5,4.92,4.92,4.96,4.95,4.97,4.47,4.79,"Legal entity name and Legal form: BENSIMON apartments GmbH <br/>Legal representatives or Trade register number: HRB 193352 B <br/> Entity address: Sickingenstrasse 4, 10553, Berlin, Deutschland <br/>Listing address: Sickingenstrasse 4, 10553, Berlin, Deutschland",t,31,31,0,0,4.79
152,152,28687007,20241221052002,Kuschelige Einzimmerwohnung mit Sauna und Küche,"The entrance is on the side of the villa with small forecourt and view of the private south garden. Small kitchen with dining area for 2 people, approx. 20 sqm bedroom with wardrobe, table, chairs, TV. Bathroom with large sauna, use costpfl. (5€). If necessary, it can also be laundered. Regional and S-Bahn (suburban train) is a 10-minute walk away. (9 min drive to Potsdamer Platz),  bus in 3 min. Ent., shopping within walking distance (Lidl, Aldi, REWE, Rossmann, C&A, organic shop, weekly market).",826078,Friederike,t,1.0,1.0,t,t,52.43434,13.32605,Entire rental unit,Entire home/apt,2,1.5,1.0,1.0,$75.00,92,5,5,92,92,5.0,92.0,,t,10,25,35,35,104,22,0,4.89,4.86,4.91,4.96,4.95,4.86,4.82,"First name and Last name: Friederike Schlumbom  <br/> Contact address: Bassermannweg 14 , 12207, Berlin, Deutschland <br/>Listing address: Bassermannweg 14, 12207 , Berlin, Deutschland",f,1,1,0,0,1.37
153,153,2929033,20241221052002,"Bright, Central One-Bedroom","Centrally-located along the U5 and a grand boulevard in former East Berlin, this light-filled one-bedroom is the heart-filled home of a local artist.",3329707,Susan,t,1.0,1.0,t,t,52.51802,13.42955,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$162.00,30,3,3,1125,1125,3.0,1125.0,,t,9,9,9,9,87,17,0,4.85,4.92,4.77,4.93,4.97,4.85,4.78,02/Z/RA/008965-18,t,1,1,0,0,0.72
155,155,1028964485008042189,20241221052002,Stylish room in Schöneberg,"A charming apartment in a historic building located in the heart of Berlin, reflecting the traditional style of the Gründerzeit era. Just a few steps away, you'll find a variety of restaurants, cafes, and shops.",547224886,Katarzyna,t,2.0,3.0,t,t,52.48947,13.36167,Private room in rental unit,Private room,1,1.0,1.0,1.0,$45.00,365,1,1,1125,1125,1.0,1125.0,,t,16,37,65,240,97,93,1,4.84,4.86,4.9,4.87,4.9,4.86,4.77,"Legal entity name and Legal form: Wifortis GmbH <br/>Legal representatives or Trade register number: Katarzyna Wiercinski <br/> Entity address: Helmstr.8, 10827, Berlin, Deutschland <br/>Listing address: Helmstr.8, 10827, Berlin, Deutschland",t,2,0,2,0,7.56
156,156,21456676,20241221052002,Little CityApartment 3or5 for Two,"My place is in the immediate vicinity of the legendary checkpoint Charlie, otherwise close to the Leipzig square LP12 Mall of Berlin, from CinemaxX Berlin Potsdamer Platz, from the Brandenburg Gate of Paris and the Alexanderplatz television tower. <br />You'll love my place because of the central location, the own kitchen and the room with the 2 comfortable beds - free according to the motto ""Small but nice"". My place is nice for couples or even for two individuals.",1315189,Axel,t,7.0,14.0,t,t,52.50974,13.39119,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,$118.00,30,3,5,30,30,3.1,30.0,,t,22,52,82,82,110,16,0,4.74,4.84,4.9,4.74,4.77,4.88,4.5,"Legal entity name and Legal form: Axel Krüger <br/>Legal representatives or Trade register number: Steuernummer 34/401/00075 <br/> Entity address: Krausenstraße 68, 10117 , Berlin, Deutschland <br/>Listing address: Krausenstraße 67, 10117 , Berlin, Deutschland",f,7,7,0,0,1.26
159,159,17230578,20241221052002,Cozy room in comfortable 260qm house w breakfast,"The accommodation is located on the outskirts of Berlin but is nevertheless close to the center. You will love my accommodation because of your cozy room in a nice town house. You not only have a cozy bed here, but a wonderful garden, where you can linger in the summer, a pool and a cappuccino every morning. I myself live also with my dog (Golden Retriever) in the house . My accommodation is great for couples, solo travelers, adventurers, families and furry friends.",105573256,Rochus,t,2.0,3.0,t,t,52.62002,13.22691,Private room in villa,Private room,4,1.0,2.0,3.0,$50.00,30,3,3,30,30,3.0,30.0,,t,20,50,80,170,125,19,0,4.92,4.86,4.9,4.94,4.92,4.65,4.92,12/Z/RA/004878-23,f,2,1,1,0,1.31
161,161,1440278,20241221052002,TownHouse with amazing view and roof top terrace!,The calm and decent located spacious TownHouse with 180sqm has three bedrooms with 20-25sqm.<br />The 35sqm roof top terrace invites you to chill with an extraordinary view over the Rummelsburger lake.<br />The outside and entrance area of the property is equipped with a surveillance system camera.<br />The maximum capacity of guests is limited to 6 persons.<br />After the 2nd person there is an additional fee of 39€ per person and per night.,2486507,Adnan,t,1.0,1.0,t,t,52.49822,13.47007,Entire townhouse,Entire home/apt,6,2.0,3.0,3.0,$413.00,1125,2,2,1125,1125,2.0,1125.0,,t,29,59,89,358,108,12,1,4.82,4.79,4.87,4.87,4.82,4.67,4.61,02/Z/RA/007784-18,f,1,1,0,0,1.12
162,162,1209152254464916412,20241221052002,Ferienwohnung kleines Steglitz,"Welcome to the apartment Kleines Steglitz, your cozy retreat in the heart of Berlin Steglitz. This charming ground floor apartment offers space for up to 4 people on about 50 m² and is ideal for a comfortable and relaxing stay in the capital. The apartment has a welcoming bedroom with a comfy double bed where you can relax wonderfully after an exciting day in Berlin. The living room is with a sofa bed ...",156172913,North In Motion,t,266.0,608.0,t,t,52.46713,13.32535,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$136.00,365,1,3,3,365,2.6,72.1,,t,29,59,89,360,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,07/Z/NA/007401-19,t,1,1,0,0,0.23
174,174,37443723,20241221052002,Cool and very central room in Friedrichshain,"Private room in Berlin Friedrichshain with perfect location to explore the city. The U-Bahn station Strausberger Platz on the U5 line is only 1 minute away. The main sights of Berlin such as Brandenburg Gate, Reichstag, Museum Island and Alexanderplatz are also on the U5 line and can be reached in around 10 minutes.<br /><br />You have access to our well-equipped kitchen, bathroom and hall with dining table.<br /><br />Looking forward to welcoming you!",83547809,Burak,t,1.0,1.0,t,t,52.5169,13.43227,Private room in rental unit,Private room,2,1.0,1.0,1.0,$56.00,14,2,3,1125,1125,3.0,1125.0,,t,6,29,52,82,186,48,2,4.8,4.87,4.91,4.9,4.88,4.87,4.73,02/Z/AZ/018961-24,f,1,0,1,0,2.88
179,179,1200742188103624556,20241221052002,A lovely flat in Alt-Tempelhof,"In this wonderful and spacious place, you can enjoy a peaceful and fun stay with your entire family. It is only a 1-minute walk to the U6 Alt-Tempelhof U-Bahn station and an 8-minute walk to the Tempelhof S-Bahn station. You can reach the city center in 15 minutes via these lines. Additionally, there is a magnificent pond and park right behind the house.",41575044,Elif,t,1.0,1.0,t,t,52.464095491546686,13.38377278059371,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,$112.00,15,1,1,15,15,1.0,15.0,,t,7,26,26,26,14,14,2,4.86,4.86,4.64,5.0,5.0,4.71,4.86,07/Z/RA/018657-24,f,1,1,0,0,3.53
180,180,26354179,20241221052002,Stylish Spacious Fully-Fitted Studio with Balcony,"ONLY FOR LONG PLEASANT STAYS<br />< Default length = 3-to-6-months<br />< Longer stays definitely feasible<br /><br />This lovely, stylized, modern apartment, makes much of vibrant Berlin become easily within reach.<br />This stylish home-base, is very practical, quiet, and comfortable.<br />One can smoothly enjoy this great space, the fun, evocatively decorated walls, and everything one could need to kick back, when taking a little break from being on-the-town.",10565944,Max,t,1.0,1.0,t,t,52.48669791600463,13.3350913140843,Entire condo,Entire home/apt,2,1.0,1.0,2.0,$65.00,240,92,92,240,240,92.0,240.0,,t,10,10,10,149,10,1,0,4.9,5.0,4.9,5.0,5.0,4.8,4.6,,f,1,1,0,0,0.13
181,181,42421569,20241221052002,Superior Zimmer im Hotel Brandies nahe Messe,The Brandies is a 3-star superior city hotel in the City West with a lot of Berlin style. Sleep quietly in our comfort rooms with views of the garden or in our Kaiserdamm rooms with views of the radio tower. Our old building rooms are large with high stucco ceilings and modernly furnished.<br /><br />Special features of the hotel<br />Our reception is open 24 hours. Limited opening hours for Christmas and New Year's Day (please contact the hotel):,337659501,Tanja,t,4.0,4.0,t,t,52.51036,13.2807,Room in boutique hotel,Private room,3,1.0,1.0,1.0,$137.00,1125,1,1,1125,1125,1.0,1125.0,,t,26,54,82,290,3,2,0,4.33,5.0,4.67,5.0,5.0,5.0,4.67,"Legal entity name and Legal form: Sibylle Korbmacher <br/>Legal representatives or Trade register number: Sibylle Korbmacher <br/> Entity address: Kaiserdamm 27, 14057, Berlin, Deutschland <br/>Listing address: Kaiserdamm 27, 14057, Berlin, Deutschland",t,4,0,4,0,0.09
184,184,45522353,20241221052002,Cozy and Central Private Room in Berlin Moabit,"A beautiful guest room in a 58 sqm bright and sunny apartment in the city center close to the Brandenburg Gate and Parliament. All sights are within walking distance. The spacious light-filled room features a king-sized bed (185cm), has big windows, and a lot of space offering you the comfort of a home away from home. Enjoy Your Stay in Berlin!",82324046,Ahmed Amine,t,1.0,1.0,t,t,52.52353,13.35418,Private room in rental unit,Private room,2,1.0,1.0,1.0,$45.00,1125,3,3,1125,1125,3.0,1125.0,,t,27,57,87,356,203,42,2,4.88,4.92,4.79,4.93,4.94,4.81,4.82,01/Z/AZ/013998-22,f,1,0,1,0,3.94
185,185,968877295746673943,20241221052002,Quiet room in garden apartment,"This wonderful room is located one station away from Friedrichshain, on one of the most sought after areas in Berlin. It is located close to the bars and restaurants, but on a quiet street. The apartment is located 1 street away from the subway and 15 min away from the center (sights).<br />- Ground floor<br />- Huge garden",26047384,Fernando,t,2.0,2.0,t,t,52.514737676142026,13.491151242327874,Private room in rental unit,Private room,4,1.0,1.0,3.0,$66.00,365,1,1,365,365,1.0,365.0,,t,22,52,82,262,45,39,0,4.82,4.84,4.84,4.96,4.87,4.67,4.6,11/Z/AZ/002926-23,t,2,1,1,0,3.06
187,187,696110248643795731,20241221052002,"Neu sanierte Wohnung nahe S-Bahn & Bus, sehr ruhig","The newly renovated old building apartment is very quiet and is located in the green south of Berlin near the bus number 118 and the S-Bahn 1 and 7. It is a 3-minute walk to the bus and 10 minutes to the S-Bahn [suburban train]. It is a charming Berlin old building apartment, which has been ecologically renovated.",475586406,Marcel,t,1.0,1.0,t,t,52.42835493665971,13.20570742750855,Entire condo,Entire home/apt,2,1.0,1.0,2.0,$92.00,34,1,4,1125,1125,4.0,1125.0,,t,16,40,67,294,16,8,0,4.94,5.0,5.0,5.0,5.0,4.81,4.94,06/Z/RA/004005-22,t,1,1,0,0,0.62
