,Unnamed: 0,id,scrape_id,name,description,host_id,host_name,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
121,121,952308022621257166,20241221052002,Quite and comfortable room,TThis Airbnb is unique and tranquil. There are lots of Sees and Parks close to it. The are busses( 3min)and U-Bahn(8min) as well as S-Bahn(12min) <br /><br /> There shopping 🛍 possibilities close by.<br /> There are some historical sites around like the Berlin Wall.,83676294,Kahbit,f,2.0,2.0,t,t,52.56515642418714,13.362391115880923,Private room in condo,Private room,1,1.5,1.0,1.0,$51.00,365,3,3,365,365,3.0,365.0,,t,0,0,0,169,6,0,0,4.67,4.67,4.67,5.0,4.67,4.83,4.67,"First name and Last name: Kahbit  Ebob  <br/> Contact address: Raschdorffstr, 3. floor, 13409, Berlin , Germany  <br/>Listing address: Raschdorffstr, 3. floor, 13409, Berlin , Germany ",f,2,0,2,0,0.38
122,122,33389721,20241221052002,Großes Zimmer in ruhiger Familienwohnung,"The room for rent belongs to a typical old Berlin apartment that my son and I really live in. But I only rent it out when we are not there ourselves, so you have the apartment all to yourself. The apartment is very authentic and cozy. It is close to the city center, in Friedrichshain, but in a very quiet neighborhood. Ostbahnhof and U5 can be reached in 5 minutes on foot.",99824320,Ute,f,1.0,1.0,t,t,52.51322,13.44234,Private room in rental unit,Private room,2,1.0,1.0,1.0,$85.00,1125,3,3,1125,1125,3.0,1125.0,,t,0,7,7,7,33,1,0,4.58,4.82,4.33,4.85,4.88,4.85,4.61,02/Z/AZ/019480-24,t,1,0,1,0,0.48
123,123,4642736,20241221052002,Living@Solarhaus- Solarenergy  4U CO2 Footstep,"My place is close to subway line 6, 8, 7. You'll love my place because of hosts, his cooking skills, friendliness, neighborhood, light, surroundings, outdoor space. My accommodation is good for solo adventurers.",24037323,Josef,f,2.0,4.0,t,t,52.44291,13.41464,Private room in home,Private room,1,2.0,1.0,1.0,$30.00,360,190,190,360,360,190.0,360.0,,t,23,53,83,358,5,0,0,5.0,4.8,5.0,5.0,5.0,4.2,5.0,,f,2,1,1,0,0.05
125,125,28218006,20241221052002,Rooms in nice house-Excellent connection to centre,"Green and quiet location near the city!  By car/train in just 15 minutes to the City West centre. Train station and bus stop 5 minutes on foot. Sleeps 5-6 people. Balcony overlooking the garden. Waldbühne, Olympiastadion, forest, riverside with beach and supermarket are within walking distance, as well as bars and restaurants.<br />In just a few stops you can reach the most famous sights such as the Kurfürstendamm, the Brandenburg Gate, the Reichstag, Checkpoint Charlie, among others.",49840372,Ana,f,1.0,4.0,t,t,52.51082,13.22754,Private room in home,Private room,5,1.5,2.0,4.0,$170.00,60,4,4,60,60,4.0,60.0,,t,0,0,0,15,14,1,0,4.0,4.21,4.21,4.57,4.36,4.93,4.0,04/Z/AZ/013430-23,f,1,0,1,0,0.2
126,126,838177064849804054,20241221052002,Sauber und gemütlich - Zentrale Lage am U-Bahnhof,This former forge was rebuilt in February 2023 to be your perfect home in central West Berlin.<br />U7 and U9 metro lines are only 250m from this 7-room apartment and take you to the Zoological Garden within 5 minutes.<br />Enjoy a beautiful sunset through the historic cast iron windows before dining in our fully equipped kitchen. The apartment is on the back of the complex and is very quiet.,106694332,Johannes Maximilian,f,7.0,8.0,t,t,52.48676529999999,13.3183193,Private room in rental unit,Private room,2,3.0,1.0,1.0,$81.00,180,2,5,1125,1125,4.2,1125.0,,t,18,40,65,340,3,2,0,4.0,4.67,4.0,5.0,4.33,4.0,4.33,"Legal entity name and Legal form: MJ Management UG <br/>Legal representatives or Trade register number: Maximilian Jansen <br/> Entity address: Hohenzollerndamm 92, 14199, Berlin, Deutschland <br/>Listing address: Berliner Straße 46, 10713, Berlin, Deutschland",f,7,0,7,0,0.15
128,128,1232407670519280496,20241221052002,Sunny apartment with a balcony,"The apartment is very cozily furnished. It has a living room with a large smart TV and a balcony. There is a bedroom with a king-size bed and a beautiful, large bathroom with a window. The kitchen is also fully equipped.<br />The location is extremely central: Numerous bars and delicious restaurants, perfect for a cozy breakfast or a stylish dinner, are in the immediate vicinity. The Ostkreuz S-Bahn station is only a one-minute walk away, and a nearby park invites you to relax.",32508277,Aysel,f,1.0,3.0,t,t,52.50446,13.4679,Private room in rental unit,Private room,3,1.0,1.0,3.0,$69.00,90,28,28,90,90,28.0,90.0,,t,23,35,35,208,0,0,0,,,,,,,,"First name and Last name: Aysel Yilmaz <br/> Contact address: Neue Bahnhofstrasse 34, 10245, Berlin, Deutschland <br/>Listing address: Neue Bahnhofstrasse 34, 10245, Berlin, Deutschland",f,1,0,1,0,
130,130,672183105867055977,20241221052002,Zimmer #3 - Family Zimmer Hotel Bregenz,From this charming property it is not far to popular shops and restaurants.,468179275,Hp,f,8.0,8.0,t,t,52.49848,13.31433,Private room in bed and breakfast,Private room,4,1.0,1.0,2.0,$149.00,365,1,1,999,999,1.0,999.0,,t,18,44,69,315,14,5,0,4.57,4.79,4.71,4.86,4.86,4.79,4.5,"Legal entity name and Legal form: KF Pension GmbH <br/>Legal representatives or Trade register number: 181795 B Amtsgericht Charlottenburg Berlin  <br/> Entity address: Bregenzer Str.5, 10707, Berlin, Deutschland <br/>Listing address: Bregenzer Str.5, 10707, Berlin, Deutschland",t,8,0,8,0,0.47
134,134,11685579,20241221052002,"Inner-city, quiet & calm w/ balcony","Less than 5 minutes from Berlin's most notorious nightclub, Berghain, this spacious private room with balcony is a travellers dream with lots of natural light and an extremely comfortable bed. And with East Side Gallery and 18 Nightclubs with 2km it's a perfect base to explore Berlin.",21374722,Matt,f,1.0,1.0,t,t,52.51454,13.44505,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,2,0,0,4.5,4.0,4.5,5.0,5.0,4.0,4.0,,f,1,0,1,0,0.02
138,138,51538388,20241221052002,gemütliches Zimmer in Berlin,The room is located in our private apartment is well suited for a short stay in Berlin. Bathroom and kitchen can be shared.,189712516,Thuy Trang,f,1.0,1.0,t,t,52.53162,13.46957,Private room in rental unit,Private room,2,1.0,1.0,1.0,$70.00,365,2,2,1125,1125,2.0,1125.0,,t,7,37,67,342,160,0,0,4.88,4.9,4.89,4.82,4.83,4.55,4.81,"First name and Last name: thuy trang hoang <br/> Contact address: anton-saefkow-platz 13, 10369, berlin, deutschland  <br/>Listing address: anton-saefkow-platz 13, 10369, berlin, deutschland ",f,1,0,1,0,3.92
142,142,829356727420550161,20241221052002,Room in Treptow for 1 person,"We are a couple who work full time. Therefore we need peace and quiet, but also a good relationship with our flatmate. Our 3 room flat is in Treptow. The room we offer is 11 m2. The tram stop Blockdammweg, where trams 17, 21 and 27 stop, is only 5 minutes away. The flat is on the 2nd floor of a newly built apartment building. The whole flat has a parquet floor. There are two bathrooms, one of which is for you. There is a small loggia as well as a cellar where you can also store something.",19019034,Markus,f,2.0,2.0,t,t,52.482947,13.507225,Private room in rental unit,Private room,1,1.0,1.0,1.0,$46.00,14,2,2,14,14,2.0,14.0,,t,19,49,76,165,49,41,0,4.92,4.96,4.98,4.8,4.92,4.63,4.88,11/Z/AZ/002712-23,f,2,0,2,0,2.76
144,144,838164030506074332,20241221052002,Gemühtlich und 10 Min. zur Messe,This former forge was rebuilt in February 2023 to be your perfect home in central West Berlin.<br />U7 and U9 metro lines are only 250m from this 7-room apartment and take you to the Zoological Garden within 5 minutes.<br />Enjoy a beautiful sunset through the historic cast iron windows before dining in our fully equipped kitchen. The apartment is on the back of the complex and is very quiet.,106694332,Johannes Maximilian,f,7.0,8.0,t,t,52.48676529999999,13.3183193,Private room in rental unit,Private room,2,3.0,1.0,1.0,$78.00,180,2,5,1125,1125,4.3,1125.0,,t,20,47,69,334,7,2,1,4.43,4.86,4.43,5.0,5.0,5.0,4.43,"Legal entity name and Legal form: MJ Management UG <br/>Legal representatives or Trade register number: Maximilian Jansen <br/> Entity address: Hohenzollerndamm 92, 14199, Berlin, Deutschland <br/>Listing address: Berliner Straße 46, 10713, Berlin, Deutschland",f,7,0,7,0,0.32
151,151,19683019,20241221052002,Freundliches Zimmer im angesagten Neukölln,"The friendly room is located on a quiet side street and faces the backyard. The room is equipped with a 2m by 2m bed and very suitable for 2 people. It is not a walk-through room and is located adjacent to the large and bright bathroom with bathtub. The apartment is very centrally located and the beautiful Kreuzberg , Potsdamer Platz , Alexanderplatz and the Ku'damm are within easy reach.",134115755,Sandra,f,1.0,2.0,t,t,52.47513,13.44256,Private room in rental unit,Private room,2,1.0,0.0,1.0,$66.00,1125,2,2,1125,1125,2.0,1125.0,,t,7,37,67,157,74,12,0,4.92,4.93,4.99,4.99,5.0,4.86,4.7,"First name and Last name: Sandra Schramm  <br/> Contact address: Richardstrasse 45, 12055, Berlin , Berlin  <br/>Listing address: Richardstrasse 45, 12055, Berlin , Berlin ",f,1,0,1,0,0.82
155,155,1028964485008042189,20241221052002,Stylish room in Schöneberg,"A charming apartment in a historic building located in the heart of Berlin, reflecting the traditional style of the Gründerzeit era. Just a few steps away, you'll find a variety of restaurants, cafes, and shops.",547224886,Katarzyna,t,2.0,3.0,t,t,52.48947,13.36167,Private room in rental unit,Private room,1,1.0,1.0,1.0,$45.00,365,1,1,1125,1125,1.0,1125.0,,t,16,37,65,240,97,93,1,4.84,4.86,4.9,4.87,4.9,4.86,4.77,"Legal entity name and Legal form: Wifortis GmbH <br/>Legal representatives or Trade register number: Katarzyna Wiercinski <br/> Entity address: Helmstr.8, 10827, Berlin, Deutschland <br/>Listing address: Helmstr.8, 10827, Berlin, Deutschland",t,2,0,2,0,7.56
159,159,17230578,20241221052002,Cozy room in comfortable 260qm house w breakfast,"The accommodation is located on the outskirts of Berlin but is nevertheless close to the center. You will love my accommodation because of your cozy room in a nice town house. You not only have a cozy bed here, but a wonderful garden, where you can linger in the summer, a pool and a cappuccino every morning. I myself live also with my dog (Golden Retriever) in the house . My accommodation is great for couples, solo travelers, adventurers, families and furry friends.",105573256,Rochus,t,2.0,3.0,t,t,52.62002,13.22691,Private room in villa,Private room,4,1.0,2.0,3.0,$50.00,30,3,3,30,30,3.0,30.0,,t,20,50,80,170,125,19,0,4.92,4.86,4.9,4.94,4.92,4.65,4.92,12/Z/RA/004878-23,f,2,1,1,0,1.31
170,170,652010498666127825,20241221052002,1 room in a Sharing apartment  in Neukölln,"A sunny flat with a flowerful balcony, amazing for the sunset (in summer) <br />In the kitchen you have almost the equipment that u need, bathroom is clean and neat as well. It’s a very mobile friendly location, the location is next to metro, sbahn and bus station. The neighborhood Neukölln is also a hipster area, lots good food around, Independent cinema, cool bars, cafe as well.",13501540,Olga,f,1.0,3.0,t,t,52.46596442470355,13.431757866019709,Private room in rental unit,Private room,1,1.0,1.0,1.0,$61.00,365,2,2,1125,1125,2.0,1125.0,,t,14,14,14,122,38,28,0,4.66,4.68,4.68,4.79,4.71,4.47,4.66,"First name and Last name: Olga Biber  <br/> Contact address: Hermannstrasse 114A, 12051, Berlin Neukölln , Deutschland  <br/>Listing address: Hermannstrasse 114A, 12051, Berlin Neukölln , Deutschland ",t,1,0,1,0,1.26
172,172,45383134,20241221052002,"Modern Room, Berlin-Friedrichshain","You can expect a light-flooded room in a newly renovated 4-room apartment. The room has beautiful wooden floorboards and two large windows. The furnishing consists of many solid wood furniture & plants, which give the room a unique atmosphere. In the room you have all the possibilities to relax from the Berlin city life, because from the window you look at a quiet, bright backyard with trees.",40494047,Maria,f,1.0,3.0,t,t,52.506,13.467,Private room in rental unit,Private room,2,1.0,1.0,1.0,$50.00,7,2,2,7,7,2.0,7.0,,t,26,38,38,87,78,38,3,4.83,4.78,4.94,4.83,4.79,4.95,4.72,02/Z/AZ/017331-23,f,1,0,1,0,1.53
174,174,37443723,20241221052002,Cool and very central room in Friedrichshain,"Private room in Berlin Friedrichshain with perfect location to explore the city. The U-Bahn station Strausberger Platz on the U5 line is only 1 minute away. The main sights of Berlin such as Brandenburg Gate, Reichstag, Museum Island and Alexanderplatz are also on the U5 line and can be reached in around 10 minutes.<br /><br />You have access to our well-equipped kitchen, bathroom and hall with dining table.<br /><br />Looking forward to welcoming you!",83547809,Burak,t,1.0,1.0,t,t,52.5169,13.43227,Private room in rental unit,Private room,2,1.0,1.0,1.0,$56.00,14,2,3,1125,1125,3.0,1125.0,,t,6,29,52,82,186,48,2,4.8,4.87,4.91,4.9,4.88,4.87,4.73,02/Z/AZ/018961-24,f,1,0,1,0,2.88
178,178,923013237667372980,20241221052002,Habyt-The Waterfront,"Welcome to our brand-new Habyt- The Waterfront Hotel. Located in the trendy MyBay area in  Ostkeuz!<br /><br />Not only is Habyt conveniently located near Berlin's city center attractions, but it also offers easy access to the hip Friedrichshain district, known for its vibrant nightlife and entertainment options!",522317630,Habyt-The Waterfront,f,1.0,2.0,t,t,52.50281440137663,13.475979707905887,Room in hotel,Private room,2,1.0,1.0,1.0,$66.00,365,1,1,365,365,1.0,365.0,,t,26,56,86,359,186,120,8,4.74,4.8,4.8,4.82,4.75,4.72,4.49,"Legal entity name and Legal form: Habyt Properties Germany II GmbH <br/>Legal representatives or Trade register number: HRB 143434 B  <br/> Entity address: Gormannstrasse 14, 10119, Berlin, Germany <br/>Listing address: Hauptstraße 3, 10317, Berlin, Germany",t,1,0,1,0,11.55
181,181,42421569,20241221052002,Superior Zimmer im Hotel Brandies nahe Messe,The Brandies is a 3-star superior city hotel in the City West with a lot of Berlin style. Sleep quietly in our comfort rooms with views of the garden or in our Kaiserdamm rooms with views of the radio tower. Our old building rooms are large with high stucco ceilings and modernly furnished.<br /><br />Special features of the hotel<br />Our reception is open 24 hours. Limited opening hours for Christmas and New Year's Day (please contact the hotel):,337659501,Tanja,t,4.0,4.0,t,t,52.51036,13.2807,Room in boutique hotel,Private room,3,1.0,1.0,1.0,$137.00,1125,1,1,1125,1125,1.0,1125.0,,t,26,54,82,290,3,2,0,4.33,5.0,4.67,5.0,5.0,5.0,4.67,"Legal entity name and Legal form: Sibylle Korbmacher <br/>Legal representatives or Trade register number: Sibylle Korbmacher <br/> Entity address: Kaiserdamm 27, 14057, Berlin, Deutschland <br/>Listing address: Kaiserdamm 27, 14057, Berlin, Deutschland",t,4,0,4,0,0.09
184,184,45522353,20241221052002,Cozy and Central Private Room in Berlin Moabit,"A beautiful guest room in a 58 sqm bright and sunny apartment in the city center close to the Brandenburg Gate and Parliament. All sights are within walking distance. The spacious light-filled room features a king-sized bed (185cm), has big windows, and a lot of space offering you the comfort of a home away from home. Enjoy Your Stay in Berlin!",82324046,Ahmed Amine,t,1.0,1.0,t,t,52.52353,13.35418,Private room in rental unit,Private room,2,1.0,1.0,1.0,$45.00,1125,3,3,1125,1125,3.0,1125.0,,t,27,57,87,356,203,42,2,4.88,4.92,4.79,4.93,4.94,4.81,4.82,01/Z/AZ/013998-22,f,1,0,1,0,3.94
185,185,968877295746673943,20241221052002,Quiet room in garden apartment,"This wonderful room is located one station away from Friedrichshain, on one of the most sought after areas in Berlin. It is located close to the bars and restaurants, but on a quiet street. The apartment is located 1 street away from the subway and 15 min away from the center (sights).<br />- Ground floor<br />- Huge garden",26047384,Fernando,t,2.0,2.0,t,t,52.514737676142026,13.491151242327874,Private room in rental unit,Private room,4,1.0,1.0,3.0,$66.00,365,1,1,365,365,1.0,365.0,,t,22,52,82,262,45,39,0,4.82,4.84,4.84,4.96,4.87,4.67,4.6,11/Z/AZ/002926-23,t,2,1,1,0,3.06
188,188,11225429,20241221052002,Doppelzimmer City Flat Nähe Ku´damm,The modern equipped apartment is only a 15-minute walk from Kurfürstendamm in a traffic-calmed street. It has 1 double bedroom (queen / smart TV) and a single room that can also be booked individually.,29616872,Omkar,f,3.0,4.0,t,t,52.49277,13.31754,Private room in condo,Private room,2,1.5,1.0,2.0,$65.00,1125,4,4,1125,1125,4.0,1125.0,,t,2,2,2,2,1,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,"First name and Last name: Oliver Seidel <br/> Contact address: Forstweg 1 Haus 1, 14656, Brieselang, Brandenburg <br/>Listing address: Wittelsbacherstr. 36/37, 10707 , Berlin, Berlin",f,3,1,2,0,0.01
