,Unnamed: 0,id,scrape_id,name,description,host_id,host_name,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
13059,13059,30756552,20241221052002,"Authentic Spacious Loft Apartment, super central","It is a 70sm large with 4m ceiling hights unique apartment in a very central location. The central heating will keep you warm and the 2 bedrooms with a hugh king-size bed with 2 seperate mattresses, the queen size bed as well as the double sleeping coach allows 6 people to sleep comfortably. There is a fully fitted kitchen with a 2 stove cover and an oven. Of cause my flat has a toillete and shower as well. The bedroom windows have thick curtains to block out all daylight.",171262403,Jonas,t,3.0,3.0,t,f,52.52141,13.35052,Entire rental unit,Entire home/apt,8,1.0,2.0,3.0,$89.00,1125,2,6,1125,1125,4.0,1125.0,,t,10,19,49,133,158,55,4,4.65,4.7,4.52,4.89,4.84,4.78,4.54,"Legal entity name and Legal form: JVS <br/>Legal representatives or Trade register number: HRB 142309 B <br/> Entity address: Gerichtstr, 13347, Berlin, Berlin <br/>Listing address: Flemingstr, 10557, Berlin, Berlin",t,3,3,0,0,2.16
13161,13161,1167366291321215498,20241221052002,Urban Smart Kreuzberg,"A former shop was converted for Berlin guests. The first room has high ceilings with stucco and direct access to the street. You are immediately in a fully equipped studio with double bunk bed, living area and kitchen with dining area. The second, back area, the 2 sleeping area, located on the courtyard side, has a walk-in double bed. In between, the hallway area is used as a bathroom, shower and toilet.",1472760,Martin,t,6.0,6.0,t,f,52.49001,13.41516,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,$166.00,25,3,10,10,30,5.0,12.0,,t,21,44,74,349,2,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Legal entity name and Legal form: Berliner-Haus-Geist-Immobilien-Bewirtschaftungs-GmbH <br/>Legal representatives or Trade register number: HR B72350 <br/> Entity address: Urbanstr. 35, 10967, Berlin, Deutschland <br/>Listing address: Urbanstr. 35, 10967, Berlin, Deutschland",t,6,6,0,0,0.57
13255,13255,53104636,20241221052002,Superior Double Room,Doubleroom with doublebed  <br />	WiFi <br />	Flatscreen-TV <br />	Partially balcony <br />	Hairdryer <br />	Partially Minibar <br />	Bio-Soap <br />	Extra booking options: Extra bed or baby bed,402655376,W22 Hotel,f,7.0,8.0,t,f,52.49364,13.31264,Room in hotel,Private room,2,1.0,1.0,1.0,$83.00,90,2,3,1125,1125,2.0,1125.0,,t,30,60,86,361,76,12,0,4.09,4.01,3.86,4.63,4.26,4.58,4.11,"Legal entity name and Legal form: E. Lehnen &amp; D. Sausse GbR <br/>Legal representatives or Trade register number: 20666325 <br/> Entity address: Wittelsbacherstrasse 22, 10707, Berlin, Deutschland <br/>Listing address: Wittelsbacherstrasse 22, 10707, Berlin, Deutschland",t,7,0,7,0,2.01
13416,13416,1191228362145599862,20241221052002,Tiny-Apartment in bester Lage,"Welcome to our brand new small but fine apartment. On a few square meters you will find a comfortable bed for two, a well-equipped kitchen, a dining table and a shower, which leaves nothing to be desired. The apartment is quietly located to the courtyard but still you are in a few steps on Danziger and Eberswalder Str.<br />The perfect retreat for a couple's vacation or a business trip with plenty of restaurants in the area and the best access to the rest of the city.",586816224,Iris Braun Und Christoph,t,3.0,3.0,t,f,52.5403558,13.4150934,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$113.00,365,2,4,365,365,3.0,365.0,,t,21,51,78,348,22,22,2,4.91,4.91,4.91,4.86,4.95,5.0,4.77,"First name and Last name: Iris Braun und Christoph Zehe <br/> Contact address: Danziger Str. 14, 10435, Berlin, Deutschland <br/>Listing address: Danziger Str 14, EG, 10435, Berlin, Deutschland",t,3,3,0,0,3.95
13429,13429,53104554,20241221052002,Suite,Suite with King-size bed and anteroom <br />	WiFi <br />	Flatscreen-TV <br />	bathtub <br />	Hairdryer <br />	Minibar <br />	Bio-Soap <br />	Extra booking options: Extra bed or baby bed,402655376,W22 Hotel,f,7.0,8.0,t,f,52.49528,13.30873,Private room in rental unit,Private room,2,,1.0,,,365,1,3,1125,1125,2.0,1125.0,,t,30,43,44,293,6,0,0,4.33,4.83,4.67,4.83,4.67,4.33,4.67,"Legal entity name and Legal form: E. Lehnen &amp; D. Sausse GbR <br/>Legal representatives or Trade register number: 20666325 <br/> Entity address: Wittelsbacherstrasse 22, 10707, Berlin, Deutschland <br/>Listing address: Wittelsbacherstrasse 22, 10707, Berlin, Deutschland",t,7,0,7,0,0.18
13544,13544,37616627,20241221052002,Hotelzimmer in Berlin | Prenzlauer Berg | 7 | NEU,"Where do you prefer to put your suitcase in Berlin? Safely in the heart of the capital. A hotel room in Prenzlauer Berg is the right starting point for your individual journey of discovery through the metropolis. With us, you can immerse yourself in the exciting everyday life of the city that never sleeps.<br /><br />Our Prenzlauer Berg hotel rooms are the right place for carefree and unforgettable days in the German capital. Whether for a longer stay or a short city trip.",278539159,Evangelos,f,9.0,12.0,t,f,52.54218,13.41181,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,$79.00,60,1,1,1125,1125,1.0,1125.0,,t,21,51,79,346,222,34,1,4.33,4.42,4.51,4.55,4.34,4.69,4.28,"First name and Last name: liliana papoutsi <br/> Contact address: eberswalderstrasse 29, 10437, berlin, deutschland <br/>Listing address: schönhauser allee 143, 10435, berlin, deutschland",t,9,7,2,0,3.4
13617,13617,1172468847858504087,20241221052002,Über den Dächern von Berlin,"Forget your worries in this spacious and quiet space. The Berlin City hustle and bustle is behind you. In our green district, you will gain new strength for further exploration of the capital. On our roof terrace you relax with a book, enjoy our dog Luna or unwind on the loggia.",33374845,Andreas,f,1.0,1.0,t,f,52.5839966,13.4080479,Private room in rental unit,Private room,2,1.0,1.0,1.0,$65.00,365,1,1,365,365,1.0,365.0,,t,17,41,71,244,9,9,0,5.0,5.0,5.0,5.0,5.0,4.89,5.0,03/Z/AZ/009262-24,t,1,0,1,0,2.55
13620,13620,1191947640272924121,20241221052002,Modernes Design für vier Gäste,"We welcome you to our completely new apartment with two separate sleeping areas, private access from the street and a cozy dining and living area. Modern design meets classic stucco on the ceiling here. For four people, whether family or friends, this apartment offers a perfect starting point to discover Berlin. <br />Due to its proximity to Ganziger and Eberswalder Str, you have plenty of restaurants in the area and the best connection to the rest of the city.",586816224,Iris Braun Und Christoph,t,3.0,3.0,t,f,52.5403558,13.4150934,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,$192.00,365,1,4,365,365,3.0,365.0,,t,7,34,61,320,33,33,8,4.88,4.82,5.0,4.91,5.0,4.7,4.85,"First name and Last name: Iris Braun und Christoph Zehe <br/> Contact address: Danziger Str. 14, 10435, Berlin, Deutschland <br/>Listing address: Danziger Str 14, EG, 10435, Berlin, Deutschland",t,3,3,0,0,5.89
13632,13632,50726635,20241221052002,1 1/2 Zimmer Eigentumswohnung nahe Mauerpark,Enjoy the simple life at this quiet and centrally located home.,25529479,Fabian,f,1.0,1.0,t,f,52.54791,13.40184,Entire condo,Entire home/apt,2,1.0,1.0,1.0,$70.00,1125,92,92,1125,1125,92.0,1125.0,,t,30,60,90,365,5,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,1,1,0,0,0.12
13667,13667,51209296,20241221052002,Zentrale Wohnung mit Kostenlosem Parkplatz,Enjoy the simple life at this quiet and centrally located home.,414500840,Luka,f,1.0,1.0,f,f,52.49403,13.28403,Entire rental unit,Entire home/apt,6,1.0,3.0,6.0,$129.00,365,92,92,365,365,92.0,365.0,,t,30,60,90,365,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,1,1,0,0,0.03
13672,13672,1234483190089885723,20241221052002,Appartement in Rudow mit Garten,,577475069,Bahira,f,554.0,830.0,t,f,52.41686,13.48523,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,"$9,999.00",1125,1,3,3,1125,1.7,757.4,,t,4,20,31,146,0,0,0,,,,,,,,08/Z/AF/002622-14,t,7,7,0,0,
13739,13739,668084400412557430,20241221052002,Casa Monteverde,"The apartment is located on the beautiful peninsula, yet in the middle of Berlin. 5 minutes to Friedrichshain-Kreuzberg, 10 min to Mitte. The apartment is an eye-catcher for guests with taste and down-to-earth.",146190913,Walter,f,1.0,1.0,t,f,52.4968801,13.4686274,Private room in condo,Private room,4,1.0,2.0,2.0,$400.00,365,92,92,365,365,92.0,365.0,,t,30,60,90,365,0,0,0,,,,,,,,,t,1,0,1,0,
13759,13759,812260888750485821,20241221052002,Modernes Altbau-Apartment,"Enjoy a stylish experience at this centrally-located home. Take advantage of the many restaurants and shopping nearby and feel at home in the apartment. The apartment is refurbished in 2021, but kept its old belly arms.",344102509,Gregory David,f,1.0,1.0,f,f,52.52762,13.32853,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,$80.00,365,183,183,1125,1125,183.0,1125.0,,t,29,59,89,364,0,0,0,,,,,,,,,t,1,1,0,0,
13874,13874,18066365,20241221052002,Stunning Alt-Bau Room in Berlin,"Beautifully decorated, well lit room.<br />1 min from Friedenau S-Bahn.<br />Supermarket downstairs.<br />On a square.",27548892,Sam,f,1.0,1.0,t,f,52.46779,13.34186,Private room in rental unit,Private room,1,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,5,0,0,4.8,5.0,4.8,5.0,4.67,4.33,4.33,,t,1,0,1,0,0.05
13921,13921,38566942,20241221052002,Gemütliche Wohnung im Herzen Friedrichshains,Small quiet apartment in the backyard.<br />We rent the entire apartment and the rooms that can be seen in the pictures. Except for a small room with my PC still standing.,84438753,Hans,f,1.0,1.0,t,f,52.51585,13.46112,Entire rental unit,Entire home/apt,2,,1.0,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,4,0,0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,,t,1,1,0,0,0.06
13926,13926,38893531,20241221052002,Schönes Privatzimmer im Herzen von Friedrichshain,"The room has a bed (1.40×2m) and is minimalist equipped. Otherwise, the apartment has an equipped kitchen and a bathroom with a bathtub.",37377073,Anna-Lena,f,1.0,1.0,t,f,52.5112,13.47242,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,0,0,0,,,,,,,,,t,1,0,1,0,
