,Unnamed: 0,id,scrape_id,name,description,host_id,host_name,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
130,130,672183105867055977,20241221052002,Zimmer #3 - Family Zimmer Hotel Bregenz,From this charming property it is not far to popular shops and restaurants.,468179275,Hp,f,8.0,8.0,t,t,52.49848,13.31433,Private room in bed and breakfast,Private room,4,1.0,1.0,2.0,$149.00,365,1,1,999,999,1.0,999.0,,t,18,44,69,315,14,5,0,4.57,4.79,4.71,4.86,4.86,4.79,4.5,"Legal entity name and Legal form: KF Pension GmbH <br/>Legal representatives or Trade register number: 181795 B Amtsgericht Charlottenburg Berlin  <br/> Entity address: Bregenzer Str.5, 10707, Berlin, Deutschland <br/>Listing address: Bregenzer Str.5, 10707, Berlin, Deutschland",t,8,0,8,0,0.47
131,131,837540304896394526,20241221052002,Waterside Cabin,"The cabin is located between water and forest, off the beaten Tracks by the Teltow Canal in Berlin-Wannsee. Here you are in the middle of nature and yet close to the sights of Berlin and Potsdam. An ideal place for sustainable travel without mass tourism in a local and relaxing atmosphere.",503360511,Malgorzata,f,1.0,1.0,t,t,52.39612670432604,13.16012102929534,Tiny home,Entire home/apt,2,1.0,1.0,1.0,$127.00,1125,3,3,1125,1125,3.0,1125.0,,t,12,12,12,182,30,20,0,4.73,4.83,4.9,4.87,4.93,4.6,4.23,"First name and Last name: Malgorzata Esser <br/> Contact address: Gleimstraße 60, 10437, Berlin, Deutschland <br/>Listing address: Kremmnitzufer 11, 14109, Berlin, Deutschland",t,1,1,0,0,1.69
133,133,11538198,20241221052002,Studio Apartment direkt am Kudamm,Studio apartment directly on Kudamm,8912086,MAVO Hospitality,f,50.0,52.0,t,t,52.50093,13.3248,Entire rental unit,Entire home/apt,1,1.0,1.0,1.0,$129.00,180,30,30,180,180,30.0,180.0,,t,28,58,88,88,17,4,1,4.41,4.41,4.41,4.59,4.47,4.94,4.06,"Legal entity name and Legal form: BÜROMA-APART Apartmentvermietung GmbH <br/>Legal representatives or Trade register number: HRB 213025 <br/> Entity address: Berliner Straße 29, 73728, Esslingen, Deutschland <br/>Listing address: Kurfürstendamm 210, 10719, Berlin, Deutschland",f,49,49,0,0,0.18
135,135,14306417,20241221052002,Lichtdurchflutete 2-Zimmer-Whg in Baumschulenweg,"Light-flooded 2-bedroom apartment in a wonderfully charming brick house in the heart of Treptows. 2nd floor, idyllic location. Ideal for two to a maximum of three persons.<br />S-Bahn & bus around the corner!<br />When you enter the approx. 60 m², newly renovated apartment, you are immediately in the light-flooded kitchen & living room overlooking the garden.<br />Kitchen shared use included: oven, espresso & kettle, blender for smoothies, no dishwasher<br />Living area: couch to undress for min. 1 person & TV",80861390,Alexandra,f,1.0,1.0,t,t,52.46604,13.48825,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$114.00,35,3,6,35,35,5.5,35.0,,t,28,58,77,77,30,5,0,4.9,4.87,4.77,4.97,4.97,4.8,4.7,09/Z/RA/001539-18,f,1,1,0,0,0.32
139,139,1306679,20241221052002,rightinthemiddle! Nähe Mauerpark,,7101186,Katja,t,1.0,2.0,t,t,52.53844,13.40199,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$104.00,14,2,2,14,14,2.0,14.0,,t,20,50,60,60,275,27,2,4.84,4.87,4.68,4.89,4.75,4.97,4.78,03/Z/AZ/006723-21,f,1,1,0,0,1.97
141,141,2110953,20241221052002,Lichtdurchflutetes Designer Loft,,4065834,Dirk,f,1.0,1.0,t,t,52.49433,13.43273,Entire loft,Entire home/apt,2,1.5,1.0,3.0,$130.00,92,92,92,92,92,92.0,92.0,,t,23,53,83,358,0,0,0,,,,,,,,,f,1,1,0,0,
153,153,2929033,20241221052002,"Bright, Central One-Bedroom","Centrally-located along the U5 and a grand boulevard in former East Berlin, this light-filled one-bedroom is the heart-filled home of a local artist.",3329707,Susan,t,1.0,1.0,t,t,52.51802,13.42955,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$162.00,30,3,3,1125,1125,3.0,1125.0,,t,9,9,9,9,87,17,0,4.85,4.92,4.77,4.93,4.97,4.85,4.78,02/Z/RA/008965-18,t,1,1,0,0,0.72
156,156,21456676,20241221052002,Little CityApartment 3or5 for Two,"My place is in the immediate vicinity of the legendary checkpoint Charlie, otherwise close to the Leipzig square LP12 Mall of Berlin, from CinemaxX Berlin Potsdamer Platz, from the Brandenburg Gate of Paris and the Alexanderplatz television tower. <br />You'll love my place because of the central location, the own kitchen and the room with the 2 comfortable beds - free according to the motto ""Small but nice"". My place is nice for couples or even for two individuals.",1315189,Axel,t,7.0,14.0,t,t,52.50974,13.39119,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,$118.00,30,3,5,30,30,3.1,30.0,,t,22,52,82,82,110,16,0,4.74,4.84,4.9,4.74,4.77,4.88,4.5,"Legal entity name and Legal form: Axel Krüger <br/>Legal representatives or Trade register number: Steuernummer 34/401/00075 <br/> Entity address: Krausenstraße 68, 10117 , Berlin, Deutschland <br/>Listing address: Krausenstraße 67, 10117 , Berlin, Deutschland",f,7,7,0,0,1.26
158,158,1044057605329253360,20241221052002,"Modern 3-room flat, 2 bathsrooms","Experience a chic, centrally located apartment just a 7-minute walk from Ostbahnhof. This 3-room gem features 2 full bathrooms, a modern, large kitchen with a cooking island, a walk-in closet, and a lovely balcony with a gas BBQ. The guest bedroom even has its own work area. Plus, you’ll find ample shopping options nearby, including a supermarket just 2 minutes away.",45499567,Christian,f,1.0,2.0,t,t,52.51312,13.43336,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,$100.00,1125,92,92,1125,1125,92.0,1125.0,,t,0,18,48,323,0,0,0,,,,,,,,,f,1,1,0,0,
160,160,696858215799453972,20241221052002,Luxuriöses Hausboot an der Berliner Oberhavel,"Enjoy nature and tranquility on the Oberhavel on this luxurious houseboat. The houseboat is fixed. Optionally, a rowing boat or kayak and the exit can be booked by a pontoon boat.",43838853,Rüdiger,f,3.0,4.0,t,t,52.60373126523584,13.20731398965968,Houseboat,Entire home/apt,3,1.0,1.0,3.0,$160.00,365,3,3,365,365,3.0,365.0,,t,30,60,90,365,17,10,0,5.0,4.88,4.71,5.0,5.0,5.0,4.82,"First name and Last name: Rüdiger Schork <br/> Contact address: Straße 368, Nr. 11, 13503, Berlin, Berlin <br/>Listing address: Straße 368, Nr. 11, 13503, Berlin, Berlin",f,3,3,0,0,0.96
162,162,1209152254464916412,20241221052002,Ferienwohnung kleines Steglitz,"Welcome to the apartment Kleines Steglitz, your cozy retreat in the heart of Berlin Steglitz. This charming ground floor apartment offers space for up to 4 people on about 50 m² and is ideal for a comfortable and relaxing stay in the capital. The apartment has a welcoming bedroom with a comfy double bed where you can relax wonderfully after an exciting day in Berlin. The living room is with a sofa bed ...",156172913,North In Motion,t,266.0,608.0,t,t,52.46713,13.32535,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$136.00,365,1,3,3,365,2.6,72.1,,t,29,59,89,360,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,07/Z/NA/007401-19,t,1,1,0,0,0.23
164,164,31890149,20241221052002,Pandoras home - city west - 75 qm,"The apartment is centrally located on the heart of the old city of Berlin-West with quick access to many city attractions (subway in 300 meters). The apartment is on the ground floor and has a separate entrance . The apartment was completely newly expanded / renovated in June 2018 and thus meets the current state of the art - with flat screen TVs in all rooms, internet access via Wi-Fi is of course mandatory. The apartment has 4 and 2 beds each in the two bedrooms.",239040287,Joachim,f,1.0,1.0,t,t,52.46817,13.32625,Entire rental unit,Entire home/apt,6,1.0,2.0,6.0,$179.00,20,3,3,20,20,3.0,20.0,,t,12,34,59,252,14,6,0,5.0,5.0,4.86,5.0,5.0,4.86,4.79,07/Z/AZ/011755-21,f,1,1,0,0,0.21
165,165,39886188,20241221052002,Numa | Large Studio w/ Kitchenette near Mauerpark,"The Large Studio is located at Belfort, a 19th-century Gründerzeit house on a quiet side street of Prenzlauer Berg, a popular creative district in the heart of Berlin. The building and the interior pay homage to the past by combining old-school glamour and modern colonial design with personally curated art. The inner courtyard has a beautiful Mediterranean garden where you can enjoy and relax away from your adventures in Europe's liveliest capital.",302243245,Numa | Belfort,f,6.0,6.0,t,t,52.53246,13.41873,Entire serviced apartment,Entire home/apt,4,1.0,1.0,2.0,$129.00,1125,1,4,999,999,2.1,999.0,,t,19,48,78,324,264,39,0,4.65,4.64,4.71,4.75,4.7,4.87,4.47,"Legal entity name and Legal form: numa Deutschland GmbH <br/>Legal representatives or Trade register number: HRB 209291 B <br/> Entity address: Potsdamer Straße 68A, 10785, Berlin, Germany <br/>Listing address: Belforter Straße 24, 10405, Berlin, Germany",t,6,6,0,0,4.28
168,168,18524158,20241221052002,Romantic Style Apartment Berlin nähe S-Bahnhof,"Space for up to 7 persons in the spacious 65 m² apartment. The furnishings in the romantic style, as well as an interesting environment and the very good transport connections, also make a longer stay an experience.",2569632,Jürgen,f,8.0,8.0,t,t,52.45629,13.58236,Entire rental unit,Entire home/apt,7,1.0,2.0,4.0,$151.00,1125,3,4,333,1125,3.0,997.8,,t,30,53,76,339,78,1,0,4.76,4.87,4.83,4.86,4.85,4.67,4.54,"First name and Last name: victoria pupescu <br/> Contact address: parrisiusstr 21, 12555, berlin, berlin <br/>Listing address: parrisiusstr 21, 12555, berlin, berlin",t,4,4,0,0,0.85
169,169,839785100464723034,20241221052002,Apartment near the lake in the Down Town Motel,,12214221,Paul,f,2.0,7.0,t,t,52.413350486558166,13.661477587798757,Entire rental unit,Entire home/apt,6,1.0,2.0,5.0,$175.00,1125,2,2,365,365,2.0,365.0,,t,0,0,21,282,29,19,0,4.86,4.97,4.72,4.93,4.86,4.72,4.86,"Legal entity name and Legal form: Werbelow Miet &amp; Pacht UG (haftungsbeschränkt) <br/>Legal representatives or Trade register number: Peter Paul Werbelow <br/> Entity address: Müggelheimer Damm 273, 12559, Berlin, Berlin <br/>Listing address: Müggelheimer Damm 273, 12559, Berlin, Berlin",t,2,1,1,0,1.35
171,171,38831108,20241221052002,Großzügiges 2 Zimmer-Apartment mit separater Küche,"Modern 2-room apartment with approx. 75 m². High-quality & comfortable furnishings, fully equipped kitchen with dining table and separate sleeping area.<br />Apartment is fully equipped: incl. Dishes, silverware, glasses, towels, bed linen, TV, wifi, coffee maker, kettle, cleaning utensils, etc.<br />A washing machine and dryer is in building.",8912086,MAVO Hospitality,f,50.0,52.0,t,t,52.48543,13.32774,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,$119.00,180,60,60,180,180,60.0,180.0,,t,5,35,65,155,2,1,0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,"Legal entity name and Legal form: BÜROMA-APART Apartmentvermietung GmbH <br/>Legal representatives or Trade register number: HRB 213025 <br/> Entity address: Berliner Straße 29, 73728, Esslingen, Deutschland <br/>Listing address: Badensche Straße 28, 10715, Berlin, Deutschland",f,49,49,0,0,0.03
177,177,949859428970911191,20241221052002,Nice and huge Basement@Kreuzberg,"Quiet and sunny basement (105 sqm) located in a building from the beginning of the century. Very well located in a quiet side street, with old Wilhelminian-style buildings typical of Berlin.<br />The apartment is tastefully decorated and furnished with many beautiful details, equipped with real wood parquet flooring. The business is furnished with a double bed, 2 double sofa beds and many books. The kitchen is fully furnished. Kreuzberg Kanal is right on the corner.",302404,Mario,f,7.0,88.0,t,t,52.49347976303011,13.399739786842977,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,$100.00,365,4,4,365,365,4.0,365.0,,t,21,51,81,261,23,18,0,4.65,4.52,4.35,4.96,4.96,4.91,4.74,"First name and Last name: GEWERBE Mario Nicolosi <br/> Contact address: Liberdastrasse 8, 12047, Berlin, Berlin <br/>Listing address: Tempelherrenstrasse 21 Laden (das ist eine Gewerbe / Keine Wohnung), 10961, Berlin, Berlin",f,7,7,0,0,1.47
179,179,1200742188103624556,20241221052002,A lovely flat in Alt-Tempelhof,"In this wonderful and spacious place, you can enjoy a peaceful and fun stay with your entire family. It is only a 1-minute walk to the U6 Alt-Tempelhof U-Bahn station and an 8-minute walk to the Tempelhof S-Bahn station. You can reach the city center in 15 minutes via these lines. Additionally, there is a magnificent pond and park right behind the house.",41575044,Elif,t,1.0,1.0,t,t,52.464095491546686,13.38377278059371,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,$112.00,15,1,1,15,15,1.0,15.0,,t,7,26,26,26,14,14,2,4.86,4.86,4.64,5.0,5.0,4.71,4.86,07/Z/RA/018657-24,f,1,1,0,0,3.53
181,181,42421569,20241221052002,Superior Zimmer im Hotel Brandies nahe Messe,The Brandies is a 3-star superior city hotel in the City West with a lot of Berlin style. Sleep quietly in our comfort rooms with views of the garden or in our Kaiserdamm rooms with views of the radio tower. Our old building rooms are large with high stucco ceilings and modernly furnished.<br /><br />Special features of the hotel<br />Our reception is open 24 hours. Limited opening hours for Christmas and New Year's Day (please contact the hotel):,337659501,Tanja,t,4.0,4.0,t,t,52.51036,13.2807,Room in boutique hotel,Private room,3,1.0,1.0,1.0,$137.00,1125,1,1,1125,1125,1.0,1125.0,,t,26,54,82,290,3,2,0,4.33,5.0,4.67,5.0,5.0,5.0,4.67,"Legal entity name and Legal form: Sibylle Korbmacher <br/>Legal representatives or Trade register number: Sibylle Korbmacher <br/> Entity address: Kaiserdamm 27, 14057, Berlin, Deutschland <br/>Listing address: Kaiserdamm 27, 14057, Berlin, Deutschland",t,4,0,4,0,0.09
190,190,797905515277201919,20241221052002,The heart of Kreuzberg,"Our lovely apartment is in the center of the famous neighborhood Kreuzberg. Which is 8 minutes by walk to the U6/U7 U-Bahn station Mehringdamm. Around our home, there are a variety of different cafes, restaurants and bars. You can enjoy your time in this neighborhood.",33922141,Alican,t,2.0,3.0,t,t,52.49015265459671,13.383532650768757,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$141.00,365,4,4,365,365,4.0,365.0,,t,2,2,2,51,10,10,0,4.7,5.0,4.7,5.0,5.0,4.9,4.7,02/Z/RA/018973-24,f,2,1,1,0,1.65
193,193,775137464572453906,20241221052002,Bellevue.1 by Suite.030,"The modern and stylish flat, furnished with attention to detail, offers a beautiful view over the Tiergarten, and is at the same time fully integrated in Potsdamer Platz. Here you live in a world of glass in the middle of the Sony Center and are only one street away from Berlin ""s largest park, the Tiergarten. It is only a 5-10 minute walk to either the Brandenburg Gate or the Mall of Berlin.",102979040,Team Suite030,f,28.0,40.0,t,t,52.50989,13.37342,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,$199.00,365,92,92,365,999,92.0,768.1,,t,9,9,9,142,2,0,0,4.5,4.5,5.0,4.5,4.5,4.5,4.0,,t,28,22,0,0,0.11
195,195,41496692,20241221052002,Großzügige Beletage-Wohnung mit Garten,,12627365,Peter,f,1.0,3.0,t,t,52.43214,13.20382,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,$164.00,365,4,4,365,365,4.0,365.0,,t,17,17,17,17,14,6,0,5.0,5.0,4.79,4.93,5.0,5.0,4.79,06/Z/RA/002818-19,f,1,1,0,0,0.24
197,197,1285306496154810293,20241221052002,Friedrichshain-kleines komfortables Studio*Toplage,"Sweet studio for 2-3 people in the best location in Friedrichshain not far from the center+Alexanderplatz. A small kitchenette with hob, dishwasher, washing machine and microwave with baking function leaves nothing to be desired. You can quickly reach the trendiest places to be in Berlin by public transport or on foot. A beautiful balcony with typical Berlin views invites you to linger. Comfortable, stylish & with a surprising amount of space, this is the perfect base for your Berlin trip.",116200754,Karl Friedrich,f,97.0,126.0,t,t,52.52057637587829,13.434016174256834,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$126.00,365,3,3,365,365,3.0,365.0,,t,30,60,90,365,0,0,0,,,,,,,,"First name and Last name: Karl Rommel <br/> Contact address: Georgstr. 22, 88214, Ravensburg, Baden-Württemberg <br/>Listing address: Friedrichsberger Str. 25 II, 10243, Berlin, Deutschland",f,19,19,0,0,
208,208,32453210,20241221052002,"Appartement ""Freesie""","Exclusive living, 4 rooms, up to 13 people, luxuriously furnished holiday apartment ""Freesie""<br /><br />After your binding booking, you will receive an email from us with summarized information about the apartment.<br />Please note these.<br />In order to simplify your journey, we kindly ask you to contact us by phone about 2 hours before your arrival so that we can hand over the key to you.",1496069,Tim,f,15.0,15.0,t,t,52.44955,13.38458,Entire rental unit,Entire home/apt,13,2.0,3.0,9.0,$190.00,365,1,4,22,1125,1.3,1097.6,,t,29,59,89,359,22,5,0,4.59,4.73,4.77,4.73,4.55,4.45,4.36,"Legal entity name and Legal form: PRIME Service GmbH <br/>Legal representatives or Trade register number: HRB 37328 P <br/> Entity address: Föhrenweg 1, 15831, Blankenfelde-Mahlow, Deutschland <br/>Listing address: Mariendorfer Damm 47, 12109, berlin, Deutschland",t,15,15,0,0,0.32
