,id,name,host_id,host_is_superhost,host_total_listings_count,host_identity_verified,longitude,room_type,bathrooms,beds,maximum_nights,maximum_minimum_nights,maximum_maximum_nights,maximum_nights_avg_ntm,has_availability,availability_60,availability_365,number_of_reviews_ltm,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_value,instant_bookable,calculated_host_listings_count_entire_homes,calculated_host_listings_count_shared_rooms
139,1306679,rightinthemiddle! Nähe Mauerpark,7101186,t,2.0,t,13.40199,Entire home/apt,1.0,1.0,14,2,14,14.0,t,50,60,27,4.84,4.68,4.75,4.78,f,1,0
140,39552501,Neu renoviertes Apartment in Berlin,265415759,f,13.0,t,13.33511,Entire home/apt,1.0,2.0,66,5,1125,1125.0,t,25,141,5,4.43,4.48,4.33,4.29,t,11,0
141,2110953,Lichtdurchflutetes Designer Loft,4065834,f,1.0,t,13.43273,Entire home/apt,1.5,3.0,92,92,92,92.0,t,53,358,0,,,,,f,1,0
142,829356727420550161,Room in Treptow for 1 person,19019034,f,2.0,t,13.507225,Private room,1.0,1.0,14,2,14,14.0,t,49,165,41,4.92,4.98,4.92,4.88,f,0,0
143,1203970282600359877,Berlin City 102,543714208,f,22.0,t,13.3335662876188,Entire home/apt,1.0,2.0,365,1,1125,1125.0,t,57,362,9,4.44,4.78,4.89,4.44,t,22,0
144,838164030506074332,Gemühtlich und 10 Min. zur Messe,106694332,f,8.0,t,13.3183193,Private room,3.0,1.0,180,5,1125,1125.0,t,47,334,2,4.43,4.43,5.0,4.43,f,0,0
145,35795326,Berlin Edelweißstraße,35057608,f,1.0,t,13.369759559631348,Entire home/apt,,,90,12,1125,1125.0,t,0,0,1,5.0,5.0,5.0,5.0,f,1,0
146,23677956,Cosy & Clean Studio with Atmosphere,177318290,f,3.0,t,13.43008,Entire home/apt,1.0,1.0,1000,2,1125,1125.0,t,47,161,75,4.59,4.76,4.59,4.55,t,3,0
147,818571592339930572,Hausboot mieten in Berlin - Fiona oder Moritz,94604574,f,3.0,t,13.64684402963869,Entire home/apt,1.0,4.0,14,5,14,14.0,t,0,26,3,5.0,5.0,5.0,4.75,f,2,0
148,1297671853815420884,"Großartiges, modisches Loft",191359249,f,1.0,f,13.3364872,Entire home/apt,1.0,2.0,365,92,365,365.0,t,60,365,0,,,,,f,1,0
149,20474862,Bungalow im schönen Garten,144925518,t,1.0,t,13.62155,Entire home/apt,1.0,1.0,1125,7,1125,1125.0,t,50,321,14,4.85,4.95,4.86,4.8,f,1,0
150,9536912,Premium Loft-Apartment (150sqm) with Terrace,3003519,t,33.0,t,13.32682,Entire home/apt,1.5,5.0,1125,2,1125,1125.0,t,30,259,55,4.92,4.96,4.97,4.79,t,31,0
151,19683019,Freundliches Zimmer im angesagten Neukölln,134115755,f,2.0,t,13.44256,Private room,1.0,1.0,1125,2,1125,1125.0,t,37,157,12,4.92,4.99,5.0,4.7,f,0,0
152,28687007,Kuschelige Einzimmerwohnung mit Sauna und Küche,826078,t,1.0,t,13.32605,Entire home/apt,1.5,1.0,92,5,92,92.0,t,25,35,22,4.89,4.91,4.95,4.82,f,1,0
153,2929033,"Bright, Central One-Bedroom",3329707,t,1.0,t,13.42955,Entire home/apt,1.0,1.0,30,3,1125,1125.0,t,9,9,17,4.85,4.77,4.97,4.78,t,1,0
154,17968986,Appartement (23 m²) Berlin-Pankow /Franz.-Buchholz,123399045,f,1.0,t,13.43274,Entire home/apt,1.0,2.0,1125,2,1125,1125.0,t,24,142,29,4.84,4.99,4.92,4.8,t,1,0
155,1028964485008042189,Stylish room in Schöneberg,547224886,t,3.0,t,13.36167,Private room,1.0,1.0,365,1,1125,1125.0,t,37,240,93,4.84,4.9,4.9,4.77,t,0,0
156,21456676,Little CityApartment 3or5 for Two,1315189,t,14.0,t,13.39119,Entire home/apt,1.0,2.0,30,5,30,30.0,t,52,82,16,4.74,4.9,4.77,4.5,f,7,0
157,27551986,Luxurious loft style apartment S74,126138928,f,4.0,t,13.31721,Entire home/apt,1.0,1.0,99,2,1125,1125.0,t,27,303,4,4.68,4.83,4.81,4.57,t,2,0
158,1044057605329253360,"Modern 3-room flat, 2 bathsrooms",45499567,f,2.0,t,13.43336,Entire home/apt,2.0,2.0,1125,92,1125,1125.0,t,18,323,0,,,,,f,1,0
159,17230578,Cozy room in comfortable 260qm house w breakfast,105573256,t,3.0,t,13.22691,Private room,1.0,3.0,30,3,30,30.0,t,50,170,19,4.92,4.9,4.92,4.92,f,1,0
160,696858215799453972,Luxuriöses Hausboot an der Berliner Oberhavel,43838853,f,4.0,t,13.20731398965968,Entire home/apt,1.0,3.0,365,3,365,365.0,t,60,365,10,5.0,4.71,5.0,4.82,f,3,0
161,1440278,TownHouse with amazing view and roof top terrace!,2486507,t,1.0,t,13.47007,Entire home/apt,2.0,3.0,1125,2,1125,1125.0,t,59,358,12,4.82,4.87,4.82,4.61,f,1,0
162,1209152254464916412,Ferienwohnung kleines Steglitz,156172913,t,608.0,t,13.32535,Entire home/apt,1.0,2.0,365,3,365,72.1,t,59,360,1,5.0,5.0,5.0,5.0,t,1,0
163,1312146866258567317,time4staying 3 SZ Luxus-Maisonette nahe Kudamm,580322547,f,4.0,t,13.321221795770247,Entire home/apt,1.0,5.0,365,5,365,365.0,t,56,361,0,,,,,t,4,0
164,31890149,Pandoras home - city west - 75 qm,239040287,f,1.0,t,13.32625,Entire home/apt,1.0,6.0,20,3,20,20.0,t,34,252,6,5.0,4.86,5.0,4.79,f,1,0
165,39886188,Numa | Large Studio w/ Kitchenette near Mauerpark,302243245,f,6.0,t,13.41873,Entire home/apt,1.0,2.0,1125,4,999,999.0,t,48,324,39,4.65,4.71,4.7,4.47,t,6,0
166,51416370,"Modern City Apt, New and Exclusive, Fast Wifi, TV",416193979,f,1.0,t,13.528755,Entire home/apt,1.0,5.0,1125,2,1125,1125.0,t,0,142,0,4.68,4.35,4.89,4.57,f,1,0
167,1173213211783486585,Sunny Oasis 15min from Alex!,63609433,f,3.0,t,13.4594485,Entire home/apt,1.0,3.0,365,92,365,365.0,t,49,354,0,,,,,f,1,0
168,18524158,Romantic Style Apartment Berlin nähe S-Bahnhof,2569632,f,8.0,t,13.58236,Entire home/apt,1.0,4.0,1125,4,1125,997.8,t,53,339,1,4.76,4.83,4.85,4.54,t,4,0
169,839785100464723034,Apartment near the lake in the Down Town Motel,12214221,f,7.0,t,13.661477587798757,Entire home/apt,1.0,5.0,1125,2,365,365.0,t,0,282,19,4.86,4.72,4.86,4.86,t,1,0
170,652010498666127825,1 room in a Sharing apartment  in Neukölln,13501540,f,3.0,t,13.431757866019709,Private room,1.0,1.0,365,2,1125,1125.0,t,14,122,28,4.66,4.68,4.71,4.66,t,0,0
171,38831108,Großzügiges 2 Zimmer-Apartment mit separater Küche,8912086,f,52.0,t,13.32774,Entire home/apt,1.0,2.0,180,60,180,180.0,t,35,155,1,5.0,4.5,5.0,5.0,f,49,0
172,45383134,"Modern Room, Berlin-Friedrichshain",40494047,f,3.0,t,13.467,Private room,1.0,1.0,7,2,7,7.0,t,38,87,38,4.83,4.94,4.79,4.72,f,0,0
173,23071933,Small but nice Apartment,171289244,f,2.0,t,13.45275,Entire home/apt,1.0,4.0,101,1,1125,1125.0,t,29,209,99,4.3,4.38,4.62,4.4,t,1,0
174,37443723,Cool and very central room in Friedrichshain,83547809,t,1.0,t,13.43227,Private room,1.0,1.0,14,3,1125,1125.0,t,29,82,48,4.8,4.91,4.88,4.73,f,0,0
175,1128176873810295467,Homaris Apartments Schlüterstraße,386848467,f,39.0,t,13.31649,Entire home/apt,1.0,1.0,90,3,90,90.0,t,39,341,13,4.23,4.0,4.46,4.0,t,3,0
176,1273730233920853545,Berlin Dream,215694095,f,1.0,t,13.562006168067455,Entire home/apt,1.0,3.0,365,1,365,365.0,t,50,60,3,5.0,5.0,5.0,4.67,f,1,0
177,949859428970911191,Nice and huge Basement@Kreuzberg,302404,f,88.0,t,13.399739786842977,Entire home/apt,1.0,3.0,365,4,365,365.0,t,51,261,18,4.65,4.35,4.96,4.74,f,7,0
178,923013237667372980,Habyt-The Waterfront,522317630,f,2.0,t,13.475979707905887,Private room,1.0,1.0,365,1,365,365.0,t,56,359,120,4.74,4.8,4.75,4.49,t,0,0
179,1200742188103624556,A lovely flat in Alt-Tempelhof,41575044,t,1.0,t,13.38377278059371,Entire home/apt,1.0,2.0,15,1,15,15.0,t,26,26,14,4.86,4.64,5.0,4.86,f,1,0
180,26354179,Stylish Spacious Fully-Fitted Studio with Balcony,10565944,t,1.0,t,13.3350913140843,Entire home/apt,1.0,2.0,240,92,240,240.0,t,10,149,1,4.9,4.9,5.0,4.6,f,1,0
181,42421569,Superior Zimmer im Hotel Brandies nahe Messe,337659501,t,4.0,t,13.2807,Private room,1.0,1.0,1125,1,1125,1125.0,t,54,290,2,4.33,4.67,5.0,4.67,t,0,0
182,1313065430517614920,Einfach Wohlfühlen in Wassernähe - super zentral!,153605860,f,1.0,t,13.576838848130468,Entire home/apt,1.0,1.0,365,2,365,365.0,t,54,174,0,,,,,f,1,0
183,39738916,Beautiful Apartment in Berlin,265415759,f,13.0,t,13.33524,Entire home/apt,1.0,1.0,66,5,1125,1125.0,t,29,161,8,4.55,4.45,4.24,4.38,t,11,0
184,45522353,Cozy and Central Private Room in Berlin Moabit,82324046,t,1.0,t,13.35418,Private room,1.0,1.0,1125,3,1125,1125.0,t,57,356,42,4.88,4.79,4.94,4.82,f,0,0
185,968877295746673943,Quiet room in garden apartment,26047384,t,2.0,t,13.491151242327874,Private room,1.0,3.0,365,1,365,365.0,t,52,262,39,4.82,4.84,4.87,4.6,t,1,0
186,859922894268065114,"14 Blue Chili Berlin - Cosy Flat, top location",441059765,f,30.0,t,13.5006767,Entire home/apt,1.0,2.0,89,3,1125,1125.0,t,41,330,27,4.72,4.44,4.89,4.46,t,10,0
187,696110248643795731,"Neu sanierte Wohnung nahe S-Bahn & Bus, sehr ruhig",475586406,t,1.0,t,13.20570742750855,Entire home/apt,1.0,2.0,34,4,1125,1125.0,t,40,294,8,4.94,5.0,5.0,4.94,t,1,0
188,11225429,Doppelzimmer City Flat Nähe Ku´damm,29616872,f,4.0,t,13.31754,Private room,1.5,2.0,1125,4,1125,1125.0,t,2,2,0,5.0,0.0,0.0,0.0,f,1,0
189,45476593,quiet apartment near Wannsee,105481069,t,3.0,t,13.13285,Entire home/apt,1.0,1.0,99,5,99,99.0,t,51,351,5,5.0,5.0,5.0,4.91,f,1,0
190,797905515277201919,The heart of Kreuzberg,33922141,t,3.0,t,13.383532650768757,Entire home/apt,1.0,1.0,365,4,365,365.0,t,2,51,10,4.7,4.7,5.0,4.7,f,1,0
191,696306469196877312,Moderne Wohnung in Ruhiger Umgebung nahe Messe,403471909,f,5.0,t,13.264997117221355,Entire home/apt,1.0,2.0,365,9,1125,1125.0,t,16,39,20,4.82,4.79,4.93,4.64,t,5,0
192,646125561988128922,Gemütliches Zimmer mit  Blick auf den Fernsehturm,32258704,f,1.0,t,13.464310728714556,Private room,1.5,1.0,1125,2,1125,1125.0,t,37,340,23,4.76,4.71,4.85,4.44,f,0,0
193,775137464572453906,Bellevue.1 by Suite.030,102979040,f,40.0,t,13.37342,Entire home/apt,2.0,2.0,365,92,999,768.1,t,9,142,0,4.5,5.0,4.5,4.0,t,22,0
194,1289303037561947058,Staywell: Geräumige Wohnung am Schloss Bellevue,651589805,f,2.0,t,13.35606,Entire home/apt,1.0,6.0,365,5,1125,1125.0,t,32,60,3,5.0,5.0,5.0,5.0,f,2,0
195,41496692,Großzügige Beletage-Wohnung mit Garten,12627365,f,3.0,t,13.20382,Entire home/apt,1.0,2.0,365,4,365,365.0,t,17,17,6,5.0,4.79,5.0,4.79,f,1,0
196,926697125580215812,Panorama Hausboot,523246901,f,1.0,t,13.64799,Entire home/apt,1.0,2.0,10,2,10,10.0,t,59,364,2,5.0,5.0,5.0,5.0,f,1,0
197,1285306496154810293,Friedrichshain-kleines komfortables Studio*Toplage,116200754,f,126.0,t,13.434016174256834,Entire home/apt,1.0,2.0,365,3,365,365.0,t,60,365,0,,,,,f,19,0
198,978695156131731196,Fashionable studio apartment in Schöneberg-Berlin,536613872,f,34.0,t,13.370516478403935,Entire home/apt,,,365,93,365,365.0,t,17,18,0,,,,,f,19,0
199,11224996,Einzelzimmer City Flat Nähe Ku´damm,29616872,f,4.0,t,13.31773,Private room,1.5,1.0,1125,4,1125,1125.0,t,0,0,0,5.0,5.0,5.0,5.0,f,1,0
200,1050061877849092541,"Modernes, neues Studioappartment in Berlin",43938328,f,3.0,t,13.34752,Entire home/apt,1.0,1.0,365,92,365,365.0,t,0,264,1,5.0,5.0,5.0,4.0,f,2,0
201,3314419,Garden house near Schönefeld Airport,16735987,f,1.0,t,13.52932,Entire home/apt,1.0,2.0,22,2,22,22.0,t,37,67,30,4.7,4.71,4.8,4.7,f,1,0
202,17955217,schönes Zimmer mit privatem Bad,66598123,t,2.0,t,13.55272,Private room,1.0,1.0,1125,2,1125,1125.0,t,15,108,42,4.96,4.99,4.94,4.92,f,0,0
203,1831388,Large Berlin Apartment with Garden,9578143,f,1.0,t,13.40167,Entire home/apt,,,180,10,180,180.0,t,0,0,0,4.45,4.64,4.82,4.45,f,1,0
204,1018824076418388455,Comfort Modern Room 20 min from center,545221995,t,2.0,t,13.508783175431306,Private room,1.0,1.0,20,1,20,20.0,t,36,46,64,4.92,4.97,4.96,4.85,t,0,0
205,1044839875953194388,Riverside Loft 1BR downtown BER,1964647,,34.0,t,13.43606,Entire home/apt,1.0,1.0,365,3,365,365.0,t,22,22,7,4.86,4.86,4.86,4.57,f,1,0
206,52967492,"Cosy Studio for 3 guests, Terrace",27952946,f,22.0,t,13.45337,Entire home/apt,1.0,2.0,1125,4,1125,1125.0,t,54,355,36,4.71,4.71,4.84,4.48,t,15,0
207,665968048830078335,Chillax boho-chic gem in hipster Boxi Platz,30190178,f,1.0,t,13.46307,Entire home/apt,1.5,2.0,365,3,365,365.0,t,5,5,3,5.0,4.88,5.0,4.88,f,1,0
208,32453210,"Appartement ""Freesie""",1496069,f,15.0,t,13.38458,Entire home/apt,2.0,9.0,365,4,1125,1097.6,t,59,359,5,4.59,4.77,4.55,4.36,t,15,0
209,43864181,Central Cozy next to Central Station & Bellevue,30707308,f,1.0,t,13.35528,Entire home/apt,1.0,2.0,1125,6,1125,1125.0,t,37,157,54,4.51,4.45,4.84,4.45,t,1,0
210,47051386,2 Room apartment in trendy Friedrichshain,18540104,f,2.0,t,13.47145,Entire home/apt,1.0,3.0,152,2,1125,1125.0,t,40,314,17,4.55,4.45,4.82,4.39,t,2,0
211,2328948,APARTMENT - Berlin City Studio,11896065,f,4.0,t,13.3489,Entire home/apt,1.0,1.0,45,4,1125,1125.0,t,51,61,8,4.67,4.81,4.88,4.55,t,1,0
212,19358185,Solides Zimmer mit guter Anbindung in die City,135486083,t,2.0,t,13.45634,Private room,1.0,3.0,60,2,1125,1125.0,t,7,7,66,4.91,4.95,4.93,4.84,f,0,0
213,52084164,Zimmer Nr. 2 im Süden von Berlin (Marienfelde),24873313,t,2.0,t,13.36616,Private room,1.0,1.0,60,2,60,60.0,t,26,119,44,4.98,4.98,4.97,4.89,f,0,0
214,33927617,Beautiful Flat in Neukölln Feb-Apr 2025,85086022,f,7.0,t,13.43347,Entire home/apt,1.0,1.0,1125,92,1125,1125.0,t,16,120,0,5.0,5.0,5.0,5.0,f,1,0
215,32453158,"Appartement ""Calla""",1496069,f,15.0,t,13.38458,Entire home/apt,1.0,6.0,1125,4,1125,1107.6,t,57,326,1,4.16,4.58,4.29,4.0,t,15,0
216,1220097360935014611,Modern room in Berlin Friedrichshain,529388435,f,102.0,t,13.448120477984828,Private room,1.0,1.0,365,90,365,365.0,t,60,365,0,,,,,f,12,0
217,1242815787146152998,Helles cozy Studioapartment,43543355,f,2.0,t,13.71783,Entire home/apt,1.0,2.0,365,1,365,365.0,t,48,78,8,5.0,4.88,5.0,5.0,f,1,0
218,881117426754466812,Cozy studio in the city!,190994480,f,3.0,t,13.43178,Entire home/apt,1.5,1.0,365,2,365,365.0,t,11,11,13,4.69,4.79,4.76,4.59,f,1,0
219,46085887,Comfort Doppelzimmer in Schöneberg,373476835,f,15.0,t,13.33806,Private room,1.0,1.0,1125,20,1125,1125.0,t,60,252,3,4.33,5.0,4.33,4.17,t,0,0
220,17913499,Birkenwäldchen77,122796983,f,1.0,t,13.5529,Entire home/apt,1.0,2.0,1125,1,1125,1125.0,t,5,172,20,4.9,4.89,4.93,4.86,f,1,0
221,1266158174009758756,Jomi Stays | Feel like home,568048591,f,6.0,t,13.30974,Entire home/apt,1.0,2.0,365,4,365,365.0,t,30,71,12,4.5,4.75,4.83,4.67,f,2,0
222,1115857,Stylish central flat Mitte/Pr. Berg,6124221,f,1.0,t,13.40753,Entire home/apt,1.0,4.0,31,5,31,31.0,t,33,257,4,4.63,4.19,4.77,4.6,f,1,0
223,872374965989252506,Spacious Attic,510627278,f,4.0,t,13.323886292342308,Private room,1.0,1.0,365,92,365,365.0,t,59,364,0,,,,,f,0,0
224,1315853067146320598,Cozy 4-Room Apartment in Central Berlin,595670462,f,20.0,t,13.3248592,Entire home/apt,1.0,3.0,365,92,365,365.0,t,60,365,0,,,,,f,12,0
225,38590769,Studio-Loft Rummelsburg - work and live!,1810572,t,3.0,t,13.4883,Entire home/apt,1.0,1.0,730,2,730,730.0,t,52,357,30,4.86,4.96,4.91,4.73,f,1,0
226,665925893111280193,Stylish and spacious Apartment with Hotel Bed,14793498,t,3.0,t,13.3217943,Entire home/apt,1.0,2.0,20,4,1125,1125.0,t,20,201,8,5.0,5.0,5.0,4.72,f,1,0
227,907870068509041383,Super Central Jungle Apartment,485302540,t,1.0,t,13.331002747511253,Entire home/apt,1.0,1.0,365,8,1125,1125.0,t,19,132,64,4.95,4.82,4.88,4.83,t,1,0
228,45944147,Junior Studio am Prager Platz,372068633,f,17.0,t,13.3317,Entire home/apt,1.0,2.0,1125,3,1125,1095.1,t,39,225,7,4.6,4.67,4.53,4.4,t,10,0
229,685243487903807412,Berlin Malmöer Str | Suite S,418270816,f,928.0,t,13.4036,Entire home/apt,1.0,1.0,365,1,999,732.2,t,17,290,3,3.8,3.8,4.2,4.0,t,72,0
230,47019695,Private bedroom in a brand new Co-Living building!,380079802,f,2.0,t,13.35991,Private room,1.0,,364,92,1125,1125.0,t,60,365,0,,,,,t,0,0
231,38745388,"*NEW* Huge Design Loft, 6,5 rooms, 4 bath, central",57511828,f,6.0,t,13.47006,Entire home/apt,4.0,5.0,1125,3,1125,1125.0,t,42,329,3,4.85,4.69,4.92,4.54,f,6,0
232,1169962068674839026,cozy room in the center of Berlin,378113606,t,4.0,t,13.3113622962745,Private room,1.0,1.0,365,7,365,365.0,t,17,57,14,4.57,4.21,4.86,4.57,t,1,0
233,1849574,"Large, light, stylish apartment",9660394,f,1.0,t,13.43093,Entire home/apt,,,1125,92,1125,1125.0,t,0,0,0,4.0,3.0,5.0,3.5,f,1,0
234,540034207361397111,Karibuni bed & breakfast Doppelzimmer I,440014386,f,5.0,t,13.43107,Private room,1.0,1.0,365,1,365,365.0,t,59,179,7,4.79,5.0,4.75,4.71,f,0,0
235,696276758292544954,Comfort Doppelzimmer in Schöneberg,373476835,f,15.0,t,13.33807,Private room,1.0,1.0,365,20,365,365.0,t,54,246,0,4.67,5.0,4.33,4.67,t,0,0
236,8331619,"Spacious room, centrally, garden",23179173,t,2.0,t,13.31109,Private room,,,1125,5,1125,1125.0,t,1,1,20,4.94,4.92,4.97,4.88,f,0,0
237,53197615,Gesamte Unterkunft Samariter Kiez Friedrichshain,333004403,t,12.0,t,13.46748,Entire home/apt,1.0,4.0,30,3,1125,1125.0,t,47,64,13,4.63,4.31,4.8,4.57,f,1,0
238,16196974,Apartment mit Blick über den Dächern Berlins,8912086,f,52.0,t,13.37697,Entire home/apt,1.0,2.0,180,29,180,180.0,t,46,76,0,,,,,f,49,0
239,679607737624570621,Accommodation Art Ambience 2.2,258197723,f,2.0,t,13.4331,Private room,1.0,2.0,14,1,1125,1125.0,t,54,95,28,4.68,4.68,4.63,4.5,t,0,0
240,1255615009065266992,Gartene Backstein Häuschen/Haus at BER Airport,434017532,f,2.0,t,13.614422,Entire home/apt,0.5,1.0,365,20,365,365.0,t,49,79,11,4.91,4.82,4.82,5.0,f,1,0
241,45246686,"Doppelzimmer, Apple City Hotel",356881506,f,9.0,t,13.341093063354492,Private room,1.0,1.0,14,2,1125,1120.0,t,48,60,12,3.98,4.28,4.55,4.04,t,0,0
242,27717158,Caravan in zentraler Lage zur City - Coronafrei,4311528,f,1.0,t,13.47749,Entire home/apt,1.0,2.0,12,3,12,12.0,t,0,29,0,4.89,4.88,4.83,4.88,f,1,0
243,1149166915060721780,Werle Apartment,575730738,t,1.0,t,13.635276407003404,Entire home/apt,1.0,2.0,200,5,200,200.0,t,7,82,30,4.97,4.83,5.0,4.9,f,1,0
244,1314378755944554373,The Circus Living | Studio Apartment,545723811,t,11.0,t,13.42663646931152,Entire home/apt,1.0,1.0,365,28,180,180.0,t,57,362,0,,,,,t,11,0
245,959171576099206045,Exklusive Altbau-Wohnung Nähe FU,33427065,f,2.0,t,13.25011,Entire home/apt,1.0,1.0,365,92,365,365.0,t,16,213,0,,,,,f,1,0
246,1005596567370846650,ipartment | Design Studio with balcony,178750334,f,159.0,t,13.3709931,Entire home/apt,1.0,1.0,180,7,27,27.0,t,58,360,6,4.38,4.75,4.75,4.25,t,26,0
247,47842043,"Ruhige, sonnige Dachgeschoss-Oase",46833666,f,2.0,t,13.40281,Entire home/apt,2.0,1.0,730,92,730,730.0,t,59,99,0,5.0,5.0,5.0,4.0,f,1,0
248,1288213570147372676,Friedrichsfelde-nahe Tierpark:tolle Balkon-Wohnung,116200754,f,126.0,t,13.51944,Entire home/apt,1.0,2.0,365,3,365,365.0,t,60,365,0,,,,,f,19,0
249,982714353729423306,Art-apartment Schöneberg,532520880,t,3.0,t,13.36094954518202,Entire home/apt,1.0,2.0,90,19,90,90.0,t,10,47,40,4.85,4.81,4.96,4.89,f,1,0
250,813451964784933740,Ankommen Wohlfühlen hell bei der Altstadt Spandau,461205981,t,13.0,t,13.2063,Entire home/apt,1.0,3.0,365,2,1125,1125.0,t,33,300,3,4.69,4.75,4.88,4.44,t,6,0
251,21732636,Cozy Studio in Neukölln-Rixdorf,34846299,t,2.0,t,13.44752,Entire home/apt,1.0,1.0,730,4,730,730.0,t,6,6,13,5.0,4.87,5.0,4.73,f,2,0
252,18863113,primeflats - Apartment Togo Berlin-Wedding,438513826,f,27.0,t,13.34843,Entire home/apt,1.0,2.0,365,3,365,365.0,t,27,323,32,4.7,4.72,4.77,4.6,f,19,0
253,5555097,Berlin Lichtenberg- 18m² ruhe,28801423,f,2.0,t,13.49882,Private room,,,1125,92,1125,1125.0,t,0,0,0,,,,,f,0,0
254,1218266990175103164,"Helle, verkehrsgünstige Wohnung",24761635,f,1.0,f,13.327847506347684,Entire home/apt,1.0,2.0,90,5,90,90.0,t,18,196,6,4.5,4.33,4.33,4.83,t,1,0
255,29620734,2-rooms Apartment for up to 4 persons,1210739,f,24.0,t,13.52603,Entire home/apt,1.0,4.0,1125,7,999,196.2,t,40,40,9,4.37,4.79,4.56,4.27,t,7,0
256,1103346291993995162,Mitte mit Flussblick im Grünen,162499217,t,1.0,t,13.33343,Private room,1.0,1.0,365,2,365,365.0,t,0,78,18,5.0,4.89,5.0,4.89,f,0,0
257,7402027,großes helles Privatzimmer im Zentrum von Berlin,38783099,f,3.0,t,13.39269,Private room,,,28,3,1125,1125.0,t,0,0,0,4.88,4.88,4.91,4.73,f,1,0
258,51686285,Modern & sunny apartment in Berlin Mitte,149222162,f,2.0,t,13.37287,Entire home/apt,1.5,1.0,30,2,30,30.0,t,19,35,14,5.0,5.0,5.0,4.86,f,1,0
259,27870323,Great smart city center apartment Berlin Ku'damm,210291317,f,16.0,t,13.34318,Entire home/apt,1.0,1.0,1125,4,1125,1125.0,t,39,70,8,4.31,4.25,4.47,4.34,f,8,0
260,882373906707433781,"Kreuzberg 36, in the middle of!",20368435,f,1.0,t,13.4162271,Private room,1.0,1.0,21,2,1125,1125.0,t,39,57,31,4.98,4.96,4.96,4.94,t,0,0
261,1234163392944170367,"Wunderschöne, helle Wohnung",69318080,f,1.0,t,13.43502212698365,Entire home/apt,1.5,1.0,365,2,365,365.0,t,0,24,1,5.0,5.0,5.0,5.0,f,1,0
262,1160011448018642385,Lovely Flat with sunny Garden - For Long Term,9363734,f,2.0,t,13.50658,Entire home/apt,1.0,1.0,365,227,365,365.0,t,59,269,0,,,,,f,2,0
263,1278254935819182008,Modernes Studio Apartment 3,119577461,t,14.0,t,13.388902145827776,Entire home/apt,1.0,2.0,365,3,365,365.0,t,60,86,1,5.0,5.0,5.0,5.0,t,11,0
264,6938218,Cosy / stylish / unique apartment!,1989616,f,1.0,t,13.44342,Entire home/apt,,,1125,3,1125,1125.0,t,0,0,0,5.0,5.0,5.0,4.93,f,1,0
265,1105778955748079495,Stilvolle Stuck-Altbauwohnung,73279504,t,1.0,t,13.354099650262436,Entire home/apt,1.0,1.0,90,3,90,90.0,t,0,49,11,5.0,5.0,5.0,5.0,f,1,0
266,37879155,"Well-located, minimalist design - private bathroom",275255165,t,1.0,t,13.43778,Private room,1.0,1.0,15,3,1125,1125.0,t,44,85,26,4.86,4.92,4.81,4.75,t,0,0
267,29139664,Gemütliches Apartment,8912086,f,52.0,t,13.37717,Entire home/apt,1.0,1.0,180,30,180,180.0,t,47,77,3,4.56,4.89,4.56,4.44,f,49,0
268,41447797,Spacious extraordinary Apart. in the heart of B,17530959,f,6.0,t,13.40001,Entire home/apt,2.0,4.0,7,3,7,7.0,t,9,9,12,4.71,4.46,4.86,4.64,f,1,0
269,49631586,Gemütliches 2 Zimmer Apartment in Berlin Treptow,373041418,t,3.0,t,13.54391,Entire home/apt,1.0,2.0,60,2,1125,1125.0,t,18,318,29,4.92,4.96,4.89,4.78,t,3,0
270,880324454862645598,Sonniges Balkonzimmer,146598615,t,1.0,t,13.286675065755844,Private room,1.0,1.0,7,2,1125,1125.0,t,44,156,29,4.88,4.75,4.98,4.83,f,0,0
271,1295623686878003341,*Huge Loft Berlin-Mitte with private bathroom*,41119131,t,5.0,t,13.3525211,Private room,1.0,1.0,28,2,1125,1125.0,t,44,54,0,,,,,t,0,0
272,890415067186340299,Eckhaus mit Vorzügen,514536025,f,1.0,t,13.259084469189794,Entire home/apt,1.5,4.0,365,2,365,365.0,t,49,354,3,4.6,4.2,4.7,4.45,f,1,0
273,1196985140221727056,Numa | Large Accessible Studio with Kitchenette,520290722,f,5.0,t,13.3119574,Entire home/apt,1.0,1.0,365,4,999,999.0,t,31,293,3,4.67,4.33,4.33,4.33,t,5,0
274,20205566,Apartment in a green area,125134689,t,4.0,t,13.49283,Entire home/apt,1.0,1.0,120,93,1125,1125.0,t,27,186,2,4.76,4.86,4.9,4.79,t,1,0
275,549343226147995933,Studio  Ela Apartments Berlin,441608276,f,8.0,t,13.31209,Entire home/apt,1.0,2.0,365,2,365,365.0,t,55,360,2,4.83,4.83,4.83,4.33,f,3,0
276,12967814,Huge Loft Berlin-Mitte with own Bathroom & A/C,41119131,t,5.0,t,13.3529,Private room,1.0,1.0,90,2,1125,1125.0,t,0,130,66,4.99,4.99,5.0,4.95,t,0,0
277,11643878,Rockchair | FRITZ -Cozy Family & Business 3BR 2Bth,61506911,f,3.0,t,13.34804,Entire home/apt,2.0,6.0,1125,5,1125,1125.0,t,52,357,23,4.78,4.75,4.91,4.68,f,2,0
